Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Impact of general anaesthesia in overall and disease-free survival compared to other types of anaesthesia in patients undergoing surgery for cutaneous melanoma: a systematic review and meta-analysis protocol.","/pubmed/31352416","Araujo BLC, de Oliveira JL, Corrêa FM, Fontes LES, de Melo AC, Thuler LCS.","BMJ Open. 2019 Jul 27;9(7):e027993. doi: 10.1136/bmjopen-2018-027993.","BMJ Open.  2019","PubMed","citation","PMID:31352416","pubmed","31352416","create date:2019/07/29 | first author:Araujo BLC",
"Developing and validating an instrument to assess non-hospital health centers' preparedness to provide initial emergency care: a study protocol.","/pubmed/31352412","Amir Behghadami M, Janati A, Sadeghi-Bazargani H, Gholizadeh M, Rahmani F, Arab-Zozani M.","BMJ Open. 2019 Jul 27;9(7):e026651. doi: 10.1136/bmjopen-2018-026651.","BMJ Open.  2019","PubMed","citation","PMID:31352412","pubmed","31352412","create date:2019/07/29 | first author:Amir Behghadami M",
"Social capital and physical health: An updated review of the literature for 2007-2018.","/pubmed/31352315","Rodgers J, Valuev AV, Hswen Y, Subramanian SV.","Soc Sci Med. 2019 Jul 8;236:112360. doi: 10.1016/j.socscimed.2019.112360. [Epub ahead of print] Review.","Soc Sci Med.  2019","PubMed","citation","PMID:31352315","pubmed","31352315","create date:2019/07/29 | first author:Rodgers J",
"Are mammographic density phenotypes associated with breast cancer treatment response and clinical outcomes? A systematic review and meta-analysis.","/pubmed/31352313","Kanbayti IH, Rae WID, McEntee MF, Ekpo EU.","Breast. 2019 Jul 18;47:62-76. doi: 10.1016/j.breast.2019.07.002. [Epub ahead of print] Review.","Breast.  2019","PubMed","citation","PMID:31352313","pubmed","31352313","create date:2019/07/29 | first author:Kanbayti IH",
"Telomere dynamic in humans and animals: Review and perspectives in environmental toxicology.","/pubmed/31352262","Louzon M, Coeurdassier M, Gimbert F, Pauget B, de Vaufleury A.","Environ Int. 2019 Jul 25;131:105025. doi: 10.1016/j.envint.2019.105025. [Epub ahead of print] Review.","Environ Int.  2019","PubMed","citation","PMID:31352262","pubmed","31352262","create date:2019/07/29 | first author:Louzon M",
"Hearing loss is a risk factor of disability in older adults: A systematic review.","/pubmed/31352184","Lin TC, Yen M, Liao YC.","Arch Gerontol Geriatr. 2019 Jul 8;85:103907. doi: 10.1016/j.archger.2019.103907. [Epub ahead of print]","Arch Gerontol Geriatr.  2019","PubMed","citation","PMID:31352184","pubmed","31352184","create date:2019/07/29 | first author:Lin TC",
"LGI1 and CASPR2 autoimmunity in children: Systematic literature review and report of a young girl with Morvan syndrome.","/pubmed/31352183","Nosadini M, Toldo I, Tascini B, Bien CG, Parmeggiani L, De Gaspari P, Zuliani L, Sartori S.","J Neuroimmunol. 2019 Jul 18;335:577008. doi: 10.1016/j.jneuroim.2019.577008. [Epub ahead of print] Review.","J Neuroimmunol.  2019","PubMed","citation","PMID:31352183","pubmed","31352183","create date:2019/07/29 | first author:Nosadini M",
"An integrative review of multimodal pain management on patient recovery after total hip and knee arthroplasty.","/pubmed/31352132","Zhao J, Davis SP.","Int J Nurs Stud. 2019 Jun 28;98:94-106. doi: 10.1016/j.ijnurstu.2019.06.010. [Epub ahead of print] Review.","Int J Nurs Stud.  2019","PubMed","citation","PMID:31352132","pubmed","31352132","create date:2019/07/29 | first author:Zhao J",
"Fear conditioning and extinction in anxious and non-anxious youth: A meta-analysis.","/pubmed/31352065","Dvir M, Horovitz O, Aderka IM, Shechner T.","Behav Res Ther. 2019 Jun 20;120:103431. doi: 10.1016/j.brat.2019.103431. [Epub ahead of print]","Behav Res Ther.  2019","PubMed","citation","PMID:31352065","pubmed","31352065","create date:2019/07/29 | first author:Dvir M",
"Effect of curcumin-mediated photodynamic therapy on Streptococcus mutans and Candida albicans: A systematic review of in vitro studies.","/pubmed/31352059","de Cassia Rodrigues Picco D, Lobo Ribeiro Cavalcante L, Longo Bighetti Trevisan R, Evangelista Souza-Gabriel A, Borsatto MC, Milori Corona SA.","Photodiagnosis Photodyn Ther. 2019 Jul 25. pii: S1572-1000(19)30229-7. doi: 10.1016/j.pdpdt.2019.07.010. [Epub ahead of print] Review.","Photodiagnosis Photodyn Ther.  2019","PubMed","citation","PMID:31352059","pubmed","31352059","create date:2019/07/29 | first author:de Cassia Rodrigues Picco D",
"Prevalence and risk factors for osteoporosis in individuals with chronic obstructive pulmonary disease: a systematic review and meta-analysis.","/pubmed/31352034","Chen YW, Ramsook AH, Coxson HO, Bon J, Reid WD.","Chest. 2019 Jul 25. pii: S0012-3692(19)31379-0. doi: 10.1016/j.chest.2019.06.036. [Epub ahead of print]","Chest.  2019","PubMed","citation","PMID:31352034","pubmed","31352034","create date:2019/07/29 | first author:Chen YW",
"Lost in translational biology: Understanding sex differences to inform studies of diseases of the nervous system.","/pubmed/31351977","Pearse RV 2nd, Young-Pearse TL.","Brain Res. 2019 Jul 25:146352. doi: 10.1016/j.brainres.2019.146352. [Epub ahead of print] Review.","Brain Res.  2019","PubMed","citation","PMID:31351977","pubmed","31351977","create date:2019/07/29 | first author:Pearse RV 2nd",
"A Biopsychosocial Model for the Counseling of Hormonal Contraceptives: A Review of the Psychological, Relational, Sexual, and Cultural Elements Involved in the Choice of Contraceptive Method.","/pubmed/31351917","Nimbi FM, Rossi R, Tripodi F, Wylie K, Simonelli C.","Sex Med Rev. 2019 Jul 24. pii: S2050-0521(19)30070-8. doi: 10.1016/j.sxmr.2019.06.005. [Epub ahead of print] Review.","Sex Med Rev.  2019","PubMed","citation","PMID:31351917","pubmed","31351917","create date:2019/07/29 | first author:Nimbi FM",
"Diagnosis and Treatment of Testosterone Deficiency: Updated Recommendations From the Lisbon 2018 International Consultation for Sexual Medicine.","/pubmed/31351915","Morgentaler A, Traish A, Hackett G, Jones TH, Ramasamy R.","Sex Med Rev. 2019 Jul 24. pii: S2050-0521(19)30067-8. doi: 10.1016/j.sxmr.2019.06.003. [Epub ahead of print] Review.","Sex Med Rev.  2019","PubMed","citation","PMID:31351915","pubmed","31351915","create date:2019/07/29 | first author:Morgentaler A",
"Review of a Potential Novel Approach for Erectile Dysfunction: Light-Controllable Nitric Oxide Donors and Nanoformulations.","/pubmed/31351914","Hotta Y, Kataoka T, Mori T, Kimura K.","Sex Med Rev. 2019 Jul 24. pii: S2050-0521(19)30057-5. doi: 10.1016/j.sxmr.2019.05.006. [Epub ahead of print] Review.","Sex Med Rev.  2019","PubMed","citation","PMID:31351914","pubmed","31351914","create date:2019/07/29 | first author:Hotta Y",
"Interventions to Reduce Anticholinergic Burden in Adults Aged 65 and Older: A Systematic Review.","/pubmed/31351858","Nakham A, Myint PK, Bond CM, Newlands R, Loke YK, Cruickshank M.","J Am Med Dir Assoc. 2019 Jul 24. pii: S1525-8610(19)30487-6. doi: 10.1016/j.jamda.2019.06.001. [Epub ahead of print] Review.","J Am Med Dir Assoc.  2019","PubMed","citation","PMID:31351858","pubmed","31351858","create date:2019/07/29 | first author:Nakham A",
"Survey of medical malpractice cases and settlements with pathology or laboratory standard of care issues.","/pubmed/31351825","Peterson JE Jr.","Semin Diagn Pathol. 2019 Jun 28. pii: S0740-2570(19)30064-4. doi: 10.1053/j.semdp.2019.06.006. [Epub ahead of print] Review.","Semin Diagn Pathol.  2019","PubMed","citation","PMID:31351825","pubmed","31351825","create date:2019/07/29 | first author:Peterson JE Jr",
"Carbapenem-resistant Acinetobacter baumannii in patients with burn injury: A systematic review and meta-analysis.","/pubmed/31351820","Lima WG, Silva Alves GC, Sanches C, Antunes Fernandes SO, de Paiva MC.","Burns. 2019 Jul 24. pii: S0305-4179(19)30028-2. doi: 10.1016/j.burns.2019.07.006. [Epub ahead of print] Review.","Burns.  2019","PubMed","citation","PMID:31351820","pubmed","31351820","create date:2019/07/29 | first author:Lima WG",
"Intervendor Discordance of Fetal and Neonatal Myocardial Tissue Doppler and Speckle-Tracking Measurements.","/pubmed/31351791","Patey O, Carvalho JS, Thilaganathan B.","J Am Soc Echocardiogr. 2019 Jul 24. pii: S0894-7317(19)30761-8. doi: 10.1016/j.echo.2019.05.023. [Epub ahead of print]","J Am Soc Echocardiogr.  2019","PubMed","citation","PMID:31351791","pubmed","31351791","create date:2019/07/29 | first author:Patey O",
"Peri-procedural thrombocytopenia after aortic bioprosthesis implant: A systematic review and meta-analysis comparison among conventional, stentless, rapid-deployment, and transcatheter valves.","/pubmed/31351790","Jiritano F, Santarpino G, Serraino GF, Ten Cate H, Matteucci M, Fina D, Mastroroberto P, Lorusso R.","Int J Cardiol. 2019 Jul 17. pii: S0167-5273(19)32965-1. doi: 10.1016/j.ijcard.2019.07.056. [Epub ahead of print]","Int J Cardiol.  2019","PubMed","citation","PMID:31351790","pubmed","31351790","create date:2019/07/29 | first author:Jiritano F",
"Changing epidemiology of immune-mediated inflammatory diseases in immigrants: A systematic review of population-based studies.","/pubmed/31351784","Agrawal M, Shah S, Patel A, Pinotti R, Colombel JF, Burisch J.","J Autoimmun. 2019 Jul 24:102303. doi: 10.1016/j.jaut.2019.07.002. [Epub ahead of print]","J Autoimmun.  2019","PubMed","citation","PMID:31351784","pubmed","31351784","create date:2019/07/29 | first author:Agrawal M",
"Factors associated with acute stroke after type A aortic dissection repair: An analysis of the Society of Thoracic Surgeons National Adult Cardiac Surgery Database.","/pubmed/31351776","Ghoreishi M, Sundt TM, Cameron DE, Holmes SD, Roselli EE, Pasrija C, Gammie JS, Patel HJ, Bavaria JE, Svensson LG, Taylor BS.","J Thorac Cardiovasc Surg. 2019 Jun 18. pii: S0022-5223(19)31213-9. doi: 10.1016/j.jtcvs.2019.06.016. [Epub ahead of print]","J Thorac Cardiovasc Surg.  2019","PubMed","citation","PMID:31351776","pubmed","31351776","create date:2019/07/29 | first author:Ghoreishi M",
"The prevalence of non-fatal overdose among people who inject drugs: A multi-stage systematic review and meta-analysis.","/pubmed/31351755","Colledge S, Peacock A, Leung J, Larney S, Grebely J, Hickman M, Cunningham E, Trickey A, Stone J, Vickerman P, Degenhardt L.","Int J Drug Policy. 2019 Jul 24. pii: S0955-3959(19)30208-7. doi: 10.1016/j.drugpo.2019.07.030. [Epub ahead of print] Review.","Int J Drug Policy.  2019","PubMed","citation","PMID:31351755","pubmed","31351755","create date:2019/07/29 | first author:Colledge S",
"Short-Term Evidence in Adults of Anorexigenic Drugs Acting in the Central Nervous System: A Meta-Analysis.","/pubmed/31351676","Farah D, Fonseca MCM.","Clin Ther. 2019 Jul 24. pii: S0149-2918(19)30332-7. doi: 10.1016/j.clinthera.2019.06.005. [Epub ahead of print] Review.","Clin Ther.  2019","PubMed","citation","PMID:31351676","pubmed","31351676","create date:2019/07/29 | first author:Farah D",
"Anaesthetic care of patients undergoing primary hip and knee arthroplasty: consensus recommendations from the International Consensus on Anaesthesia-Related Outcomes after Surgery group (ICAROS) based on a systematic review and meta-analysis.","/pubmed/31351590","Memtsoudis SG, Cozowicz C, Bekeris J, Bekere D, Liu J, Soffin EM, Mariano ER, Johnson RL, Hargett MJ, Lee BH, Wendel P, Brouillette M, Go G, Kim SJ, Baaklini L, Wetmore D, Hong G, Goto R, Jivanelli B, Argyra E, Barrington MJ, Borgeat A, et al.","Br J Anaesth. 2019 Jul 24. pii: S0007-0912(19)30497-0. doi: 10.1016/j.bja.2019.05.042. [Epub ahead of print] Review.","Br J Anaesth.  2019","PubMed","citation","PMID:31351590","pubmed","31351590","create date:2019/07/29 | first author:Memtsoudis SG",
"Association between Pulp Stones and Kidney Stones: A Systematic Review and Meta-analysis.","/pubmed/31351581","Gabardo MCL, Wambier LM, Rocha JS, Küchler EC, de Lara RM, Leonardi DP, Sousa-Neto MD, Baratto-Filho F, Michel-Crosato E.","J Endod. 2019 Jul 24. pii: S0099-2399(19)30440-6. doi: 10.1016/j.joen.2019.06.006. [Epub ahead of print] Review.","J Endod.  2019","PubMed","citation","PMID:31351581","pubmed","31351581","create date:2019/07/29 | first author:Gabardo MCL",
"Non-pharmacological treatments for sleep disturbance in mild cognitive impairment and dementia: A systematic review and meta-analysis.","/pubmed/31351523","O'Caoimh R, Mannion H, Sezgin D, O'Donovan MR, Liew A, Molloy DW.","Maturitas. 2019 Sep;127:82-94. doi: 10.1016/j.maturitas.2019.06.007. Epub 2019 Jun 21. Review.","Maturitas.  2019","PubMed","citation","PMID:31351523","pubmed","31351523","create date:2019/07/29 | first author:O'Caoimh R",
"Shoe design for older adults: Evidence from a systematic review on the elements of optimal footwear.","/pubmed/31351522","Jellema AH, Huysmans T, Hartholt K, van der Cammen TJM.","Maturitas. 2019 Sep;127:64-81. doi: 10.1016/j.maturitas.2019.06.002. Epub 2019 Jun 6. Review.","Maturitas.  2019","PubMed","citation","PMID:31351522","pubmed","31351522","create date:2019/07/29 | first author:Jellema AH",
"Effectiveness of occupational therapy interventions in acute geriatric wards: A systematic review.","/pubmed/31351519","Cuevas-Lara C, Izquierdo M, Gutiérrez-Valencia M, Marín-Epelde I, Zambom-Ferraresi F, Contreras-Escámez B, Martínez-Velilla N.","Maturitas. 2019 Sep;127:43-50. doi: 10.1016/j.maturitas.2019.06.005. Epub 2019 Jun 10. Review.","Maturitas.  2019","PubMed","citation","PMID:31351519","pubmed","31351519","create date:2019/07/29 | first author:Cuevas-Lara C",
"The evaluation of dual-task conditions on static postural control in the older adults: a systematic review and meta-analysis protocol.","/pubmed/31351480","Petrigna L, Thomas E, Gentile A, Paoli A, Pajaujiene S, Palma A, Bianco A.","Syst Rev. 2019 Jul 27;8(1):188. doi: 10.1186/s13643-019-1107-4.","Syst Rev.  2019","PubMed","citation","PMID:31351480","pubmed","31351480","create date:2019/07/29 | first author:Petrigna L",
"Internal exposure levels of polycyclic aromatic hydrocarbons in children and adolescents: a systematic review and meta-analysis.","/pubmed/31351468","Huang X, Deng X, Li W, Liu S, Chen Y, Yang B, Liu Q.","Environ Health Prev Med. 2019 Jul 27;24(1):50. doi: 10.1186/s12199-019-0805-9.","Environ Health Prev Med.  2019","PubMed","citation","PMID:31351468","pubmed","31351468","create date:2019/07/29 | first author:Huang X",
"The prevalence and risk of urinary tract infection in malnourished children: a systematic review and meta-analysis.","/pubmed/31351466","Uwaezuoke SN, Ndu IK, Eze IC.","BMC Pediatr. 2019 Jul 27;19(1):261. doi: 10.1186/s12887-019-1628-y.","BMC Pediatr.  2019","PubMed","citation","PMID:31351466","pubmed","31351466","create date:2019/07/29 | first author:Uwaezuoke SN",
"Cannabis use and the risk of tuberculosis: a systematic review.","/pubmed/31351454","French CE, Coope CM, McGuinness LA, Beck CR, Newitt S, Ahyow L, Hickman M, Oliver I.","BMC Public Health. 2019 Jul 27;19(1):1006. doi: 10.1186/s12889-019-7127-0.","BMC Public Health.  2019","PubMed","citation","PMID:31351454","pubmed","31351454","create date:2019/07/29 | first author:French CE",
