Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Systematic review and meta-analysis of the association between peripheral inflammatory cytokines and generalised anxiety disorder.","/pubmed/31326932","Costello H, Gould RL, Abrol E, Howard R.","BMJ Open. 2019 Jul 19;9(7):e027925. doi: 10.1136/bmjopen-2018-027925.","BMJ Open.  2019","PubMed","citation","PMID:31326932","pubmed","31326932","create date:2019/07/22 | first author:Costello H",
"Rehabilitation for balance impairment in patients after stroke: a protocol of a systematic review and network meta-analysis.","/pubmed/31326927","Li J, Zhong D, Ye J, He M, Liu X, Zheng H, Jin R, Zhang SL.","BMJ Open. 2019 Jul 19;9(7):e026844. doi: 10.1136/bmjopen-2018-026844.","BMJ Open.  2019","PubMed","citation","PMID:31326927","pubmed","31326927","create date:2019/07/22 | first author:Li J",
"Association of small for gestational age with retinopathy of prematurity: a systematic review and meta-analysis.","/pubmed/31326921","Razak A, Faden M.","Arch Dis Child Fetal Neonatal Ed. 2019 Jul 20. pii: fetalneonatal-2019-316976. doi: 10.1136/archdischild-2019-316976. [Epub ahead of print]","Arch Dis Child Fetal Neonatal Ed.  2019","PubMed","citation","PMID:31326921","pubmed","31326921","create date:2019/07/22 | first author:Razak A",
"Natriuretic peptide-guided treatment for heart failure: a systematic review and meta-analysis.","/pubmed/31326896","McLellan J, Bankhead CR, Oke JL, Hobbs FDR, Taylor CJ, Perera R.","BMJ Evid Based Med. 2019 Jul 20. pii: bmjebm-2019-111208. doi: 10.1136/bmjebm-2019-111208. [Epub ahead of print]","BMJ Evid Based Med.  2019","PubMed","citation","PMID:31326896","pubmed","31326896","create date:2019/07/22 | first author:McLellan J",
"Walking endurance in multiple sclerosis: Meta-analysis of six-minute walk test performance.","/pubmed/31326830","Cederberg KLJ, Sikes EM, Bartolucci AA, Motl RW.","Gait Posture. 2019 Jul 10;73:147-153. doi: 10.1016/j.gaitpost.2019.07.125. [Epub ahead of print]","Gait Posture.  2019","PubMed","citation","PMID:31326830","pubmed","31326830","create date:2019/07/22 | first author:Cederberg KLJ",
"Obesity risk factors in American Indians and Alaska Natives: a systematic review.","/pubmed/31326761","Zamora-Kapoor A, Sinclair K, Nelson L, Lee H, Buchwald D.","Public Health. 2019 Jul 18;174:85-96. doi: 10.1016/j.puhe.2019.05.021. [Epub ahead of print] Review.","Public Health.  2019","PubMed","citation","PMID:31326761","pubmed","31326761","create date:2019/07/22 | first author:Zamora-Kapoor A",
"Global evaluation of heavy metal content in surface water bodies: A meta-analysis using heavy metal pollution indices and multivariate statistical analyses.","/pubmed/31326755","Kumar V, Parihar RD, Sharma A, Bakshi P, Singh Sidhu GP, Bali AS, Karaouzas I, Bhardwaj R, Thukral AK, Gyasi-Agyei Y, Rodrigo-Comino J.","Chemosphere. 2019 Jul 15;236:124364. doi: 10.1016/j.chemosphere.2019.124364. [Epub ahead of print] Review.","Chemosphere.  2019","PubMed","citation","PMID:31326755","pubmed","31326755","create date:2019/07/22 | first author:Kumar V",
"Efficacy and safety of Chinese herbal medicine for depression: A systematic review and meta-analysis of randomized controlled trials.","/pubmed/31326751","Wang Y, Shi YH, Xu Z, Fu H, Zeng H, Zheng GQ.","J Psychiatr Res. 2019 Jul 15;117:74-91. doi: 10.1016/j.jpsychires.2019.07.003. [Epub ahead of print] Review.","J Psychiatr Res.  2019","PubMed","citation","PMID:31326751","pubmed","31326751","create date:2019/07/22 | first author:Wang Y",
"Clinical efficacy and safety of synthetic thymic peptides with chemotherapy for non-small cell lung cancer in China: A systematic review and meta-analysis of 27 randomized controlled trials following the PRISMA guidelines.","/pubmed/31326719","Zeng FL, Xiao Z, Wang CQ, Jiang Y, Shan JL, Hu SS, Huang XR, Tang YH, Yao XS, Zhang T, Zeng XT, Feng JH, Xiao X.","Int Immunopharmacol. 2019 Jul 18;75:105747. doi: 10.1016/j.intimp.2019.105747. [Epub ahead of print]","Int Immunopharmacol.  2019","PubMed","citation","PMID:31326719","pubmed","31326719","create date:2019/07/22 | first author:Zeng FL",
"Long-term exposure to PM(2.5) and stroke: A systematic review and meta-analysis of cohort studies.","/pubmed/31326714","Yuan S, Wang J, Jiang Q, He Z, Huang Y, Li Z, Cai L, Cao S.","Environ Res. 2019 Jul 15;177:108587. doi: 10.1016/j.envres.2019.108587. [Epub ahead of print] Review.","Environ Res.  2019","PubMed","citation","PMID:31326714","pubmed","31326714","create date:2019/07/22 | first author:Yuan S",
"The impact of curriculum on nursing students' attitudes, perceptions and preparedness to work in primary health care: An integrative review.","/pubmed/31326712","Calma KRB, Halcomb E, Stephens M.","Nurse Educ Pract. 2019 Jul 16;39:1-10. doi: 10.1016/j.nepr.2019.07.006. [Epub ahead of print] Review.","Nurse Educ Pract.  2019","PubMed","citation","PMID:31326712","pubmed","31326712","create date:2019/07/22 | first author:Calma KRB",
"The Effect of Perioperative Music on the Stress Response to Surgery: A Meta-analysis.","/pubmed/31326711","Fu VX, Oomens P, Sneiders D, van den Berg SAA, Feelders RA, Wijnhoven BPL, Jeekel J.","J Surg Res. 2019 Jul 18;244:444-455. doi: 10.1016/j.jss.2019.06.052. [Epub ahead of print] Review.","J Surg Res.  2019","PubMed","citation","PMID:31326711","pubmed","31326711","create date:2019/07/22 | first author:Fu VX",
"Evaluating Patient-Reported Outcomes in Inguinal Hernia Clinical Trials.","/pubmed/31326709","Wilcox AR, Trooboff SW, Wong SL.","J Surg Res. 2019 Jul 18;244:430-435. doi: 10.1016/j.jss.2019.06.055. [Epub ahead of print]","J Surg Res.  2019","PubMed","citation","PMID:31326709","pubmed","31326709","create date:2019/07/22 | first author:Wilcox AR",
"Comparative efficacy and safety of immunotherapies targeting the PD-1/PD-L1 pathway for previously treated advanced non-small cell lung cancer: A Bayesian network meta-analysis.","/pubmed/31326706","Almutairi AR, Alkhatib N, Martin J, Babiker HM, Garland LL, McBride A, Abraham I.","Crit Rev Oncol Hematol. 2019 Jul 10;142:16-25. doi: 10.1016/j.critrevonc.2019.07.004. [Epub ahead of print] Review.","Crit Rev Oncol Hematol.  2019","PubMed","citation","PMID:31326706","pubmed","31326706","create date:2019/07/22 | first author:Almutairi AR",
"A systematic review of prevention programs targeting depression, anxiety, and stress in university students.","/pubmed/31326690","Rith-Najarian LR, Boustani MM, Chorpita BF.","J Affect Disord. 2019 Jul 8;257:568-584. doi: 10.1016/j.jad.2019.06.035. [Epub ahead of print] Review.","J Affect Disord.  2019","PubMed","citation","PMID:31326690","pubmed","31326690","create date:2019/07/22 | first author:Rith-Najarian LR",
"Religion, spirituality and depression in prospective studies: A systematic review.","/pubmed/31326688","Braam AW, Koenig HG.","J Affect Disord. 2019 Jul 2;257:428-438. doi: 10.1016/j.jad.2019.06.063. [Epub ahead of print] Review.","J Affect Disord.  2019","PubMed","citation","PMID:31326688","pubmed","31326688","create date:2019/07/22 | first author:Braam AW",
"Adaptation of the two-item generalized anxiety disorder scale (GAD-2) to Chinese rural population: A validation study and meta-analysis.","/pubmed/31326672","Luo Z, Li Y, Hou Y, Zhang H, Liu X, Qian X, Jiang J, Wang Y, Liu X, Dong X, Qiao D, Wang F, Wang C.","Gen Hosp Psychiatry. 2019 Jul 12;60:50-56. doi: 10.1016/j.genhosppsych.2019.07.008. [Epub ahead of print]","Gen Hosp Psychiatry.  2019","PubMed","citation","PMID:31326672","pubmed","31326672","create date:2019/07/22 | first author:Luo Z",
"A systematic review of methods of citric acid cough reflex testing.","/pubmed/31326628","Wallace E, Guiu-Hernandez E, Ang A, Hiew S, Macrae P.","Pulm Pharmacol Ther. 2019 Jul 18:101827. doi: 10.1016/j.pupt.2019.101827. [Epub ahead of print]","Pulm Pharmacol Ther.  2019","PubMed","citation","PMID:31326628","pubmed","31326628","create date:2019/07/22 | first author:Wallace E",
"Systematic Review: Nonmedical Use of Prescription Stimulants: Risk Factors, Outcomes, and Risk Reduction Strategies.","/pubmed/31326580","Faraone SV, Rostain AL, Montano CB, Mason O, Antshel KM, Newcorn JH.","J Am Acad Child Adolesc Psychiatry. 2019 Jul 18. pii: S0890-8567(19)30470-8. doi: 10.1016/j.jaac.2019.06.012. [Epub ahead of print] Review.","J Am Acad Child Adolesc Psychiatry.  2019","PubMed","citation","PMID:31326580","pubmed","31326580","create date:2019/07/22 | first author:Faraone SV",
"Reporting Quality and Statistical Analysis of Published Dose-response Meta-Analyses was Suboptimal: a Cross-sectional Literature Survey.","/pubmed/31326542","Jiang Q, Liu Q, Chen F, Zeng X, Song F, Lu Z, Cao S.","J Clin Epidemiol. 2019 Jul 18. pii: S0895-4356(19)30149-0. doi: 10.1016/j.jclinepi.2019.07.008. [Epub ahead of print]","J Clin Epidemiol.  2019","PubMed","citation","PMID:31326542","pubmed","31326542","create date:2019/07/22 | first author:Jiang Q",
"Cancer Pain in People with Intellectual Disabilities:Systematic Review and Survey of Health Care Professionals.","/pubmed/31326504","Millard SK, de Knegt NC.","J Pain Symptom Manage. 2019 Jul 18. pii: S0885-3924(19)30386-0. doi: 10.1016/j.jpainsymman.2019.07.013. [Epub ahead of print] Review.","J Pain Symptom Manage.  2019","PubMed","citation","PMID:31326504","pubmed","31326504","create date:2019/07/22 | first author:Millard SK",
"The Prognostic Role of Late Gadolinium Enhancement in Aortic Stenosis: A Systematic Review and Meta-Analysis.","/pubmed/31326491","Papanastasiou CA, Kokkinidis DG, Kampaktsis PN, Bikakis I, Cunha DK, Oikonomou EK, Greenwood JP, Garcia MJ, Karamitsos TD.","JACC Cardiovasc Imaging. 2019 Jul 11. pii: S1936-878X(19)30438-3. doi: 10.1016/j.jcmg.2019.03.029. [Epub ahead of print]","JACC Cardiovasc Imaging.  2019","PubMed","citation","PMID:31326491","pubmed","31326491","create date:2019/07/22 | first author:Papanastasiou CA",
"Diagnostic Accuracy of FDG PET/CT in Suspected LVAD Infections: A Case Series, Systematic Review, and Meta-Analysis.","/pubmed/31326483","Tam MC, Patel VN, Weinberg RL, Hulten EA, Aaronson KD, Pagani FD, Corbett JR, Murthy VL.","JACC Cardiovasc Imaging. 2019 Jul 11. pii: S1936-878X(19)30568-6. doi: 10.1016/j.jcmg.2019.04.024. [Epub ahead of print]","JACC Cardiovasc Imaging.  2019","PubMed","citation","PMID:31326483","pubmed","31326483","create date:2019/07/22 | first author:Tam MC",
"Safety and efficacy of focused ultrasound induced blood-brain barrier opening, an integrative review of animal and human studies.","/pubmed/31326464","Meng Y, Pople CB, Lea-Banks H, Abrahao A, Davidson B, Suppiah S, Vecchio LM, Samuel N, Mahmud F, Hynynen K, Hamani C, Lipsman N.","J Control Release. 2019 Jul 18. pii: S0168-3659(19)30410-9. doi: 10.1016/j.jconrel.2019.07.023. [Epub ahead of print] Review.","J Control Release.  2019","PubMed","citation","PMID:31326464","pubmed","31326464","create date:2019/07/22 | first author:Meng Y",
"Screw-plate fixation for displaced middle-third clavicular fractures with three or more fragments: A report of 172 cases.","/pubmed/31326370","Saragaglia D, Cavalié G, Rubens-Duval B, Pailhé R, Lateur G.","Orthop Traumatol Surg Res. 2019 Jul 17. pii: S1877-0568(19)30195-1. doi: 10.1016/j.otsr.2019.05.013. [Epub ahead of print]","Orthop Traumatol Surg Res.  2019","PubMed","citation","PMID:31326370","pubmed","31326370","create date:2019/07/22 | first author:Saragaglia D",
"Impact of Immune System Activation and Vascular Impairment on Male and Female Sexual Dysfunction.","/pubmed/31326360","Calmasini FB, Klee N, Webb RC, Priviero F.","Sex Med Rev. 2019 Jul 17. pii: S2050-0521(19)30045-9. doi: 10.1016/j.sxmr.2019.05.005. [Epub ahead of print] Review.","Sex Med Rev.  2019","PubMed","citation","PMID:31326360","pubmed","31326360","create date:2019/07/22 | first author:Calmasini FB",
"Impact of Overactive Bladder-Wet Syndrome on Female Sexual Function: A Systematic Review and Meta-Analysis.","/pubmed/31326358","Balzarro M, Rubilotta E, Mancini V, Trabacchin N, Oppezzi L, Marzi VL, Fusco F, Serati Md M.","Sex Med Rev. 2019 Jul 17. pii: S2050-0521(19)30041-1. doi: 10.1016/j.sxmr.2019.05.002. [Epub ahead of print] Review.","Sex Med Rev.  2019","PubMed","citation","PMID:31326358","pubmed","31326358","create date:2019/07/22 | first author:Balzarro M",
"Utilisation of Diffusion Tensor Imaging in Intracranial Radiotherapy and Radiosurgery Planning for White Matter Dose Optimization: A Systematic Review.","/pubmed/31326352","Yahya N, Manan HA.","World Neurosurg. 2019 Jun 14. pii: S1878-8750(19)31567-0. doi: 10.1016/j.wneu.2019.06.027. [Epub ahead of print]","World Neurosurg.  2019","PubMed","citation","PMID:31326352","pubmed","31326352","create date:2019/07/22 | first author:Yahya N",
"A clinical pathway to minimize computed tomography for suspected nephrolithiasis in children.","/pubmed/31326330","Ellison JS, Crowell CS, Clifton H, Whitlock K, Haaland W, Chen T, Merguerian P, Migita R, Vora SB.","J Pediatr Urol. 2019 Jun 26. pii: S1477-5131(19)30200-1. doi: 10.1016/j.jpurol.2019.06.014. [Epub ahead of print]","J Pediatr Urol.  2019","PubMed","citation","PMID:31326330","pubmed","31326330","create date:2019/07/22 | first author:Ellison JS",
"Extracorporeal shock wave lithotripsy versus ureteroscopy for management of pediatric nephrolithiasis in upper urinary tract stones: multi-institutional outcomes of efficacy and morbidity.","/pubmed/31326329","Marchetti KA, Lee T, Raja N, Corona L, Kraft KH, Wan J, Ellison JS.","J Pediatr Urol. 2019 Jun 21. pii: S1477-5131(19)30193-7. doi: 10.1016/j.jpurol.2019.06.006. [Epub ahead of print]","J Pediatr Urol.  2019","PubMed","citation","PMID:31326329","pubmed","31326329","create date:2019/07/22 | first author:Marchetti KA",
"Urothelial cell carcinoma of the bladder in pediatric patients: a systematic review and data analysis of the world literature.","/pubmed/31326327","Rezaee ME, Dunaway CM, Baker ML, Penna FJ, Chavez DR.","J Pediatr Urol. 2019 Jun 22. pii: S1477-5131(19)30199-8. doi: 10.1016/j.jpurol.2019.06.013. [Epub ahead of print] Review.","J Pediatr Urol.  2019","PubMed","citation","PMID:31326327","pubmed","31326327","create date:2019/07/22 | first author:Rezaee ME",
"Factors influencing ICU admission and associated outcome in patients undergoing radical cystectomy with enhanced recovery pathway.","/pubmed/31326314","Cheng KW, Shah A, Bazargani S, Miranda G, Cai J, Aron M, Schuckman A, Desai M, Gill I, Daneshmand S, Djaladat H.","Urol Oncol. 2019 Jul 17. pii: S1078-1439(19)30248-0. doi: 10.1016/j.urolonc.2019.06.019. [Epub ahead of print]","Urol Oncol.  2019","PubMed","citation","PMID:31326314","pubmed","31326314","create date:2019/07/22 | first author:Cheng KW",
"Increased risk of non-alcoholic fatty liver disease in women with gestational diabetes mellitus: A population-based cohort study, systematic review and meta-analysis.","/pubmed/31326267","Lavrentaki A, Thomas T, Subramanian A, Valsamakis G, Thomas N, Toulis KA, Wang J, Daly B, Saravanan P, Sumilo D, Mastorakos G, Tahrani AA, Nirantharakumar K.","J Diabetes Complications. 2019 Jun 27. pii: S1056-8727(19)30092-3. doi: 10.1016/j.jdiacomp.2019.06.006. [Epub ahead of print]","J Diabetes Complications.  2019","PubMed","citation","PMID:31326267","pubmed","31326267","create date:2019/07/22 | first author:Lavrentaki A",
"Communicating acute coronary syndrome risk to women in primary care: A scoping review of the literature.","/pubmed/31326246","Knight EP, Slebodnik M, Pinder C, DeVon HA.","Patient Educ Couns. 2019 Jul 14. pii: S0738-3991(19)30295-2. doi: 10.1016/j.pec.2019.07.013. [Epub ahead of print] Review.","Patient Educ Couns.  2019","PubMed","citation","PMID:31326246","pubmed","31326246","create date:2019/07/22 | first author:Knight EP",
"Prostate Magnetic Resonance Imaging, with or Without Magnetic Resonance Imaging-targeted Biopsy, and Systematic Biopsy for Detecting Prostate Cancer: A Cochrane Systematic Review and Meta-analysis.","/pubmed/31326219","Drost FH, Osses D, Nieboer D, Bangma CH, Steyerberg EW, Roobol MJ, Schoots IG.","Eur Urol. 2019 Jul 17. pii: S0302-2838(19)30513-5. doi: 10.1016/j.eururo.2019.06.023. [Epub ahead of print] Review.","Eur Urol.  2019","PubMed","citation","PMID:31326219","pubmed","31326219","create date:2019/07/22 | first author:Drost FH",
"Familial Kidney Cancer: Implications of New Syndromes and Molecular Insights.","/pubmed/31326218","Carlo MI, Hakimi AA, Stewart GD, Bratslavsky G, Brugarolas J, Chen YB, Linehan WM, Maher ER, Merino MJ, Offit K, Reuter VE, Shuch B, Coleman JA.","Eur Urol. 2019 Jul 17. pii: S0302-2838(19)30500-7. doi: 10.1016/j.eururo.2019.06.015. [Epub ahead of print] Review.","Eur Urol.  2019","PubMed","citation","PMID:31326218","pubmed","31326218","create date:2019/07/22 | first author:Carlo MI",
"The influence of sertraline on depressive disorder after traumatic brain injury: A meta-analysis of randomized controlled studies.","/pubmed/31326198","Gao C, Fu Q, Chen P, Liu Z, Zhou Q.","Am J Emerg Med. 2019 Jun 29. pii: S0735-6757(19)30445-0. doi: 10.1016/j.ajem.2019.06.050. [Epub ahead of print] Review.","Am J Emerg Med.  2019","PubMed","citation","PMID:31326198","pubmed","31326198","create date:2019/07/22 | first author:Gao C",
"Association of MDM2 gene SNP 309 polymorphism and human non-small cell lung cancer susceptibility: A meta-analysis.","/pubmed/31326197","Luan L, Wang H, Zhao B, Wang F, Shi J, Xu X.","Pathol Res Pract. 2019 Jul 13:152538. doi: 10.1016/j.prp.2019.152538. [Epub ahead of print] Review.","Pathol Res Pract.  2019","PubMed","citation","PMID:31326197","pubmed","31326197","create date:2019/07/22 | first author:Luan L",
"Corrigendum to 'Decision-making in ICU - A systematic review of factors considered important by ICU clinician decision makers with regard to ICU triage decisions'. Journal of Critical Care 50(2019) pp99-110.","/pubmed/31326133","Gopalan PD, Pershad S.","J Crit Care. 2019 Jul 17. pii: S0883-9441(19)31016-0. doi: 10.1016/j.jcrc.2019.07.010. [Epub ahead of print] No abstract available. ","J Crit Care.  2019","PubMed","citation","PMID:31326133","pubmed","31326133","create date:2019/07/22 | first author:Gopalan PD",
"Meta-Analysis for Impact of Statin on Mortality After Transcatheter Aortic Valve Implantation.","/pubmed/31326076","Takagi H, Hari Y, Nakashima K, Kuno T, Ando T; ALICE (All-Literature Investigation of Cardiovascular Evidence) Group..","Am J Cardiol. 2019 Jun 24. pii: S0002-9149(19)30702-7. doi: 10.1016/j.amjcard.2019.05.069. [Epub ahead of print]","Am J Cardiol.  2019","PubMed","citation","PMID:31326076","pubmed","31326076","create date:2019/07/22 | first author:Takagi H",
"Meta-Analysis of Relation of Skipping Breakfast With Heart Disease.","/pubmed/31326073","Takagi H, Hari Y, Nakashima K, Kuno T, Ando T; ALICE (All-Literature Investigation of Cardiovascular Evidence) Group..","Am J Cardiol. 2019 Jun 25. pii: S0002-9149(19)30720-9. doi: 10.1016/j.amjcard.2019.06.016. [Epub ahead of print]","Am J Cardiol.  2019","PubMed","citation","PMID:31326073","pubmed","31326073","create date:2019/07/22 | first author:Takagi H",
"Laser Therapy as an Adjunct Treatment for Peri-Implant Mucositis and Peri-Implantitis Provides No Extra Benefit for Most Clinical Outcomes.","/pubmed/31326058","Faggion CM Jr.","J Evid Based Dent Pract. 2019 Jun;19(2):203-206. doi: 10.1016/j.jebdp.2019.05.008. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326058","pubmed","31326058","create date:2019/07/22 | first author:Faggion CM Jr",
"Ceramic and Metal-Ceramic Restorations for Implant-Supported Prostheses Showed Similar Complications and Failure Rate.","/pubmed/31326057","Alqutaibi AY.","J Evid Based Dent Pract. 2019 Jun;19(2):200-202. doi: 10.1016/j.jebdp.2019.05.007. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326057","pubmed","31326057","create date:2019/07/22 | first author:Alqutaibi AY",
"Clear Aligner Therapy Might Provide a Better Oral Health Environment for Orthodontic Treatment Among Patients at Increased Periodontal Risk.","/pubmed/31326056","Flores-Mir C.","J Evid Based Dent Pract. 2019 Jun;19(2):198-199. doi: 10.1016/j.jebdp.2019.05.006. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326056","pubmed","31326056","create date:2019/07/22 | first author:Flores-Mir C",
"Periodontitis May Be Associated With Chronic Kidney Disease, but Evidence on Causal Association Is Limited.","/pubmed/31326054","Nanayakkara S, Zhou X.","J Evid Based Dent Pract. 2019 Jun;19(2):192-194. doi: 10.1016/j.jebdp.2019.05.014. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326054","pubmed","31326054","create date:2019/07/22 | first author:Nanayakkara S",
"Tunneling Technique in Conjunction With Autogenous Graft or Graft Substitutes Is a Predictable Surgical Approach to Achieve Root Coverage in Isolated or Multiple Gingival Recession Defects.","/pubmed/31326053","Elangovan S.","J Evid Based Dent Pract. 2019 Jun;19(2):189-191. doi: 10.1016/j.jebdp.2019.05.012. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326053","pubmed","31326053","create date:2019/07/22 | first author:Elangovan S",
"Silver Diamine Fluoride May Prevent and Arrest Root Caries in Older Adults.","/pubmed/31326052","Gold J.","J Evid Based Dent Pract. 2019 Jun;19(2):186-188. doi: 10.1016/j.jebdp.2019.05.009. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326052","pubmed","31326052","create date:2019/07/22 | first author:Gold J",
"Mineral Trioxide Aggregate May Be the Most Effective Direct Pulp Capping Material.","/pubmed/31326051","Shenkin J, Wilson L.","J Evid Based Dent Pract. 2019 Jun;19(2):183-185. doi: 10.1016/j.jebdp.2019.05.003. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326051","pubmed","31326051","create date:2019/07/22 | first author:Shenkin J",
"Limited Evidence Suggests that the Immediate Placement of Dental Implants Into Infected Sites Versus Noninfected Sites in the Esthetic Zone Show Comparable Clinical Results.","/pubmed/31326050","Alqutaibi AY.","J Evid Based Dent Pract. 2019 Jun;19(2):180-182. doi: 10.1016/j.jebdp.2019.05.002. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326050","pubmed","31326050","create date:2019/07/22 | first author:Alqutaibi AY",
"Resin Infiltration May Reduce Proximal Carious Lesion Progression in Permanent Teeth With Ongoing Uncertainty for Primary Teeth.","/pubmed/31326049","Robertson MD, Araujo MP, Innes NPT.","J Evid Based Dent Pract. 2019 Jun;19(2):177-179. doi: 10.1016/j.jebdp.2019.05.001. Epub 2019 May 6.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326049","pubmed","31326049","create date:2019/07/22 | first author:Robertson MD",
"Adjunctive Use of Plasma Rich in Growth Factors for Improving Alveolar Socket Healing: A Systematic Review.","/pubmed/31326048","Del Fabbro M, Panda S, Taschieri S.","J Evid Based Dent Pract. 2019 Jun;19(2):166-176. doi: 10.1016/j.jebdp.2018.11.003. Epub 2018 Nov 26. Review.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326048","pubmed","31326048","create date:2019/07/22 | first author:Del Fabbro M",
"Skeletal Stability After Mandibular Counterclockwise Rotational Advancement for Correction of Skeletal Class II Deformity-A Systematic Review and Meta-analysis.","/pubmed/31326047","Hasprayoon S, Liao YF, Hsieh YJ.","J Evid Based Dent Pract. 2019 Jun;19(2):156-165. doi: 10.1016/j.jebdp.2019.01.008. Epub 2019 Feb 7. Review.","J Evid Based Dent Pract.  2019","PubMed","citation","PMID:31326047","pubmed","31326047","create date:2019/07/22 | first author:Hasprayoon S",
