Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A systematic review of non-invasive and invasive sialorrhoea management.","/pubmed/31318993","Varley LP, Denieffe S, O'Gorman C, Murphy A, Gooney M.","J Clin Nurs. 2019 Jul 18. doi: 10.1111/jocn.15009. [Epub ahead of print]","J Clin Nurs.  2019","PubMed","citation","PMID:31318993","pubmed","31318993","create date:2019/07/19 | first author:Varley LP",
"Effect of tobacco smoking on the risk of developing community acquired pneumonia: A systematic review and meta-analysis.","/pubmed/31318967","Baskaran V, Murray RL, Hunter A, Lim WS, McKeever TM.","PLoS One. 2019 Jul 18;14(7):e0220204. doi: 10.1371/journal.pone.0220204. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318967","pubmed","31318967","create date:2019/07/19 | first author:Baskaran V",
"The diagnostic performance of PET/CT scans for the detection of para-aortic metastatic lymph nodes in patients with cervical cancer: A meta-analysis.","/pubmed/31318962","Yu W, Kou C, Bai W, Yu X, Duan R, Zhu B, Li Y, Hua W, Ren X, Yang Y.","PLoS One. 2019 Jul 18;14(7):e0220080. doi: 10.1371/journal.pone.0220080. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318962","pubmed","31318962","create date:2019/07/19 | first author:Yu W",
"Does diversifying crop rotations suppress weeds? A meta-analysis.","/pubmed/31318949","Weisberger D, Nichols V, Liebman M.","PLoS One. 2019 Jul 18;14(7):e0219847. doi: 10.1371/journal.pone.0219847. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318949","pubmed","31318949","create date:2019/07/19 | first author:Weisberger D",
"What attributes should be included in a discrete choice experiment related to health technologies? A systematic literature review.","/pubmed/31318926","Trapero-Bertran M, Rodríguez-Martín B, López-Bastida J.","PLoS One. 2019 Jul 18;14(7):e0219905. doi: 10.1371/journal.pone.0219905. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318926","pubmed","31318926","create date:2019/07/19 | first author:Trapero-Bertran M",
"How well do software assistants for minimally invasive partial nephrectomy meet surgeon information needs? A cognitive task analysis and literature review study.","/pubmed/31318919","Joeres F, Schindele D, Luz M, Blaschke S, Russwinkel N, Schostak M, Hansen C.","PLoS One. 2019 Jul 18;14(7):e0219920. doi: 10.1371/journal.pone.0219920. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318919","pubmed","31318919","create date:2019/07/19 | first author:Joeres F",
"A model of functional thyroid disease status over the lifetime.","/pubmed/31318913","Dzierlenga MW, Allen BC, Ward PL, Clewell HJ 3rd, Longnecker MP.","PLoS One. 2019 Jul 18;14(7):e0219769. doi: 10.1371/journal.pone.0219769. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318913","pubmed","31318913","create date:2019/07/19 | first author:Dzierlenga MW",
"Real-world effectiveness and tolerability of small-cell lung cancer (SCLC) treatments: A systematic literature review (SLR).","/pubmed/31318909","Povsic M, Enstone A, Wyn R, Kornalska K, Penrod JR, Yuan Y.","PLoS One. 2019 Jul 18;14(7):e0219622. doi: 10.1371/journal.pone.0219622. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31318909","pubmed","31318909","create date:2019/07/19 | first author:Povsic M",
"Correction: Socioeconomic position and use of healthcare in the last year of life: A systematic review and meta-analysis.","/pubmed/31318866","Davies JM, Sleeman KE, Leniz J, Wilson R, Higginson IJ, Verne J, Maddocks M, Murtagh FEM.","PLoS Med. 2019 Jul 18;16(7):e1002878. doi: 10.1371/journal.pmed.1002878. eCollection 2019 Jul.","PLoS Med.  2019","PubMed","citation","PMID:31318866","pubmed","31318866","create date:2019/07/19 | first author:Davies JM",
"A meta-analysis of impact of low-flow/low-gradient aortic stenosis on survival after transcatheter aortic valve implantation.","/pubmed/31318837","Takagi H, Hari Y, Kawai N, Kuno T, Ando T; ALICE (All-Literature Investigation of Cardiovascular Evidence) Group..","J Cardiovasc Med (Hagerstown). 2019 Jul 16. doi: 10.2459/JCM.0000000000000836. [Epub ahead of print]","J Cardiovasc Med (Hagerstown).  2019","PubMed","citation","PMID:31318837","pubmed","31318837","create date:2019/07/19 | first author:Takagi H",
"Acquired Idiopathic Stiffness After Total Knee Arthroplasty: A Systematic Review and Meta-Analysis.","/pubmed/31318813","Tibbo ME, Limberg AK, Salib CG, Ahmed AT, van Wijnen AJ, Berry DJ, Abdel MP.","J Bone Joint Surg Am. 2019 Jul 17;101(14):1320-1330. doi: 10.2106/JBJS.18.01217.","J Bone Joint Surg Am.  2019","PubMed","citation","PMID:31318813","pubmed","31318813","create date:2019/07/19 | first author:Tibbo ME",
"Total Neoadjuvant Therapy in Rectal Cancer: A Systematic Review and Meta-analysis of Treatment Outcomes.","/pubmed/31318794","Petrelli F, Trevisan F, Cabiddu M, Sgroi G, Bruschieri L, Rausa E, Ghidini M, Turati L.","Ann Surg. 2019 Jul 15. doi: 10.1097/SLA.0000000000003471. [Epub ahead of print]","Ann Surg.  2019","PubMed","citation","PMID:31318794","pubmed","31318794","create date:2019/07/19 | first author:Petrelli F",
"Case Sequence Analysis of the Robotic Colorectal Resection Learning Curve.","/pubmed/31318771","Symer MM, Sedrakyan A, Yeo HL.","Dis Colon Rectum. 2019 Jul 12. doi: 10.1097/DCR.0000000000001437. [Epub ahead of print]","Dis Colon Rectum.  2019","PubMed","citation","PMID:31318771","pubmed","31318771","create date:2019/07/19 | first author:Symer MM",
"Minimal Clinically Important Difference of Shoulder Outcome Measures and Diagnoses: A Systematic Review.","/pubmed/31318747","Dabija DI, Jain NB.","Am J Phys Med Rehabil. 2019 Aug;98(8):671-676. doi: 10.1097/PHM.0000000000001169.","Am J Phys Med Rehabil.  2019","PubMed","citation","PMID:31318747","pubmed","31318747","create date:2019/07/19 | first author:Dabija DI",
"Experiences and perceptions of emergency department nurses regarding people who present with mental health issues: a systematic review protocol.","/pubmed/31318736","Quirke MB, Donohue G, Prizeman G, White P, McCann E.","JBI Database System Rev Implement Rep. 2019 Jul 16. doi: 10.11124/JBISRIR-D-18-00004. [Epub ahead of print]","JBI Database System Rev Implement Rep.  2019","PubMed","citation","PMID:31318736","pubmed","31318736","create date:2019/07/19 | first author:Quirke MB",
"Letter to the Editor for Article Titled Dexmedetomidine as an Adjuvant to Local Anesthetics in Transversus Abdominis Plane Block: A Systematic Review and Meta-analysis.","/pubmed/31318727","Ren Y, Shi W, Zheng X.","Clin J Pain. 2019 Jul 10. doi: 10.1097/AJP.0000000000000744. [Epub ahead of print] No abstract available. ","Clin J Pain.  2019","PubMed","citation","PMID:31318727","pubmed","31318727","create date:2019/07/19 | first author:Ren Y",
"Efficacy and Safety of Low-dose Codeine Containing Combination Analgesics for Pain: Systematic Review and Meta-analysis.","/pubmed/31318725","Abdel Shaheed C, Maher C, McLachlan A.","Clin J Pain. 2019 Jul 16. doi: 10.1097/AJP.0000000000000746. [Epub ahead of print]","Clin J Pain.  2019","PubMed","citation","PMID:31318725","pubmed","31318725","create date:2019/07/19 | first author:Abdel Shaheed C",
"Effectiveness of Occupational Therapy Interventions for Adults With Systemic Lupus Erythematosus: A Systematic Review.","/pubmed/31318666","Poole JL, Bradford JD, Siegel P.","Am J Occup Ther. 2019 Jul/Aug;73(4):7304205020p1-7304205020p21. doi: 10.5014/ajot.2019.030619.","Am J Occup Ther.  2019","PubMed","citation","PMID:31318666","pubmed","31318666","create date:2019/07/19 | first author:Poole JL",
"100% Fruit Juice in Child and Adolescent Dietary Patterns.","/pubmed/31318659","Murray RD.","J Am Coll Nutr. 2019 Jul 18:1-6. doi: 10.1080/07315724.2019.1615013. [Epub ahead of print]","J Am Coll Nutr.  2019","PubMed","citation","PMID:31318659","pubmed","31318659","create date:2019/07/19 | first author:Murray RD",
"Evidence that Tenecteplase Is Noninferior to Alteplase for Acute Ischemic Stroke.","/pubmed/31318627","Burgos AM, Saver JL.","Stroke. 2019 Aug;50(8):2156-2162. doi: 10.1161/STROKEAHA.119.025080. Epub 2019 Jul 18.","Stroke.  2019","PubMed","citation","PMID:31318627","pubmed","31318627","create date:2019/07/19 | first author:Burgos AM",
"Physician satisfaction with health plans: results from a national survey.","/pubmed/31318512","Parekh N, Savage S, Helwig A, Alger P, Metes ID, McAnallen S, Shrank WH.","Am J Manag Care. 2019 Jul 1;25(7):e211-e218.","Am J Manag Care.  2019","PubMed","citation","PMID:31318512","pubmed","31318512","create date:2019/07/19 | first author:Parekh N",
"Critical Time, Space, and Decision-Making Agent Considerations in Human-Centered Interdisciplinary Hurricane-Related Research.","/pubmed/31318469","Murray-Tuite P, Ge YG, Zobel C, Nateghi R, Wang H.","Risk Anal. 2019 Jul 18. doi: 10.1111/risa.13380. [Epub ahead of print]","Risk Anal.  2019","PubMed","citation","PMID:31318469","pubmed","31318469","create date:2019/07/19 | first author:Murray-Tuite P",
"A systematic review of treatments for pityriasis lichenoides.","/pubmed/31318465","Bellinato F, Maurelli M, Gisondi P, Girolomoni G.","J Eur Acad Dermatol Venereol. 2019 Jul 18. doi: 10.1111/jdv.15813. [Epub ahead of print]","J Eur Acad Dermatol Venereol.  2019","PubMed","citation","PMID:31318465","pubmed","31318465","create date:2019/07/19 | first author:Bellinato F",
"Immuno-oncology for surgeons.","/pubmed/31318438","Lee SL, Al-Shamkhani A, Mirnezami A.","Br J Surg. 2019 Jul 18. doi: 10.1002/bjs.11224. [Epub ahead of print] Review.","Br J Surg.  2019","PubMed","citation","PMID:31318438","pubmed","31318438","create date:2019/07/19 | first author:Lee SL",
"IRAM: virus capsid database and analysis resource.","/pubmed/31318422","Almansour I, Alhagri M, Alfares R, Alshehri M, Bakhashwain R, Maarouf A.","Database (Oxford). 2019 Jan 1;2019. pii: baz079. doi: 10.1093/database/baz079.","Database (Oxford).  2019","PubMed","citation","PMID:31318422","pubmed","31318422","create date:2019/07/19 | first author:Almansour I",
"Reproductive, obstetric, and perinatal outcomes of women with adenomyosis and endometriosis: a systematic review and meta-analysis.","/pubmed/31318420","Horton J, Sterrenburg M, Lane S, Maheshwari A, Li TC, Cheong Y.","Hum Reprod Update. 2019 Jul 18. pii: dmz012. doi: 10.1093/humupd/dmz012. [Epub ahead of print]","Hum Reprod Update.  2019","PubMed","citation","PMID:31318420","pubmed","31318420","create date:2019/07/19 | first author:Horton J",
"Comparison of Biomarker Modalities for Predicting Response to PD-1/PD-L1 Checkpoint Blockade: A Systematic Review and Meta-analysis.","/pubmed/31318407","Lu S, Stein JE, Rimm DL, Wang DW, Bell JM, Johnson DB, Sosman JA, Schalper KA, Anders RA, Wang H, Hoyt C, Pardoll DM, Danilova L, Taube JM.","JAMA Oncol. 2019 Jul 18. doi: 10.1001/jamaoncol.2019.1549. [Epub ahead of print]","JAMA Oncol.  2019","PubMed","citation","PMID:31318407","pubmed","31318407","create date:2019/07/19 | first author:Lu S",
"Comparison of Postmarketing Findings vs the Initial Clinical Validation Findings of a Thyroid Nodule Gene Expression Classifier: A Systematic Review and Meta-analysis.","/pubmed/31318389","Valderrabano P, Hallanger-Johnson JE, Thapa R, Wang X, McIver B.","JAMA Otolaryngol Head Neck Surg. 2019 Jul 18. doi: 10.1001/jamaoto.2019.1449. [Epub ahead of print]","JAMA Otolaryngol Head Neck Surg.  2019","PubMed","citation","PMID:31318389","pubmed","31318389","create date:2019/07/19 | first author:Valderrabano P",
"Quality Assessment of a Systematic Review for HIV Infection and Advanced-Stage Cancer.","/pubmed/31318384","Taskin T, Ibañez G, Madhivanan P.","JAMA Oncol. 2019 Jul 18. doi: 10.1001/jamaoncol.2019.2200. [Epub ahead of print] No abstract available. ","JAMA Oncol.  2019","PubMed","citation","PMID:31318384","pubmed","31318384","create date:2019/07/19 | first author:Taskin T",
"Quality Assessment of a Systematic Review for HIV Infection and Advanced-Stage Cancer-In Reply.","/pubmed/31318377","Cook MR, Kim C.","JAMA Oncol. 2019 Jul 18. doi: 10.1001/jamaoncol.2019.2206. [Epub ahead of print] No abstract available. ","JAMA Oncol.  2019","PubMed","citation","PMID:31318377","pubmed","31318377","create date:2019/07/19 | first author:Cook MR",
"Assessment of Voice Outcomes Following Surgery for Thyroid Cancer.","/pubmed/31318375","Kovatch KJ, Reyes-Gastelum D, Hughes DT, Hamilton AS, Ward KC, Haymart MR.","JAMA Otolaryngol Head Neck Surg. 2019 Jul 18. doi: 10.1001/jamaoto.2019.1737. [Epub ahead of print]","JAMA Otolaryngol Head Neck Surg.  2019","PubMed","citation","PMID:31318375","pubmed","31318375","create date:2019/07/19 | first author:Kovatch KJ",
"Hemodynamics and reverse remodeling associated with Mosaic, Perimount and Trifecta aortic bioprostheses.","/pubmed/31318302","Kalogerakos PD, Kontopodis N, Ioannou CV, Kladou E, Chalkiadakis G, Thanos A, Lazopoulos G.","Expert Rev Med Devices. 2019 Jul 18:1-9. doi: 10.1080/17434440.2019.1642105. [Epub ahead of print]","Expert Rev Med Devices.  2019","PubMed","citation","PMID:31318302","pubmed","31318302","create date:2019/07/19 | first author:Kalogerakos PD",
"A meta-analysis of the Miller Forensic Assessment of Symptoms Test (M-FAST).","/pubmed/31318253","Detullio D, Messer SC, Kennedy TD, Millen DH.","Psychol Assess. 2019 Jul 18. doi: 10.1037/pas0000753. [Epub ahead of print]","Psychol Assess.  2019","PubMed","citation","PMID:31318253","pubmed","31318253","create date:2019/07/19 | first author:Detullio D",
"Measurement-based care implementation in a Veterans Affairs primary care-mental health integration program.","/pubmed/31318239","Goldstein DA, Meyers K, Endsley M, Zerth EO.","Psychol Serv. 2019 Jul 18. doi: 10.1037/ser0000370. [Epub ahead of print]","Psychol Serv.  2019","PubMed","citation","PMID:31318239","pubmed","31318239","create date:2019/07/19 | first author:Goldstein DA",
"Gender stereotypes have changed: A cross-temporal meta-analysis of U.S. public opinion polls from 1946 to 2018.","/pubmed/31318237","Eagly AH, Nater C, Miller DI, Kaufmann M, Sczesny S.","Am Psychol. 2019 Jul 18. doi: 10.1037/amp0000494. [Epub ahead of print]","Am Psychol.  2019","PubMed","citation","PMID:31318237","pubmed","31318237","create date:2019/07/19 | first author:Eagly AH",
"Coping strategies in first-episode psychosis: A systematic review.","/pubmed/31318154","Riera-López de Aguileta I, Vila-Badia R, Usall J, Butjosa A, Ochoa S.","Early Interv Psychiatry. 2019 Jul 18. doi: 10.1111/eip.12847. [Epub ahead of print] Review.","Early Interv Psychiatry.  2019","PubMed","citation","PMID:31318154","pubmed","31318154","create date:2019/07/19 | first author:Riera-López de Aguileta I",
"International research into 22 years of use of chemical restraint: An evidence overview.","/pubmed/31318109","Muir-Cochrane E, Oster C, Grimmer K.","J Eval Clin Pract. 2019 Jul 18. doi: 10.1111/jep.13232. [Epub ahead of print]","J Eval Clin Pract.  2019","PubMed","citation","PMID:31318109","pubmed","31318109","create date:2019/07/19 | first author:Muir-Cochrane E",
"Carbamazepine versus phenytoin monotherapy for epilepsy: an individual participant data review.","/pubmed/31318037","Nevitt SJ, Marson AG, Tudur Smith C.","Cochrane Database Syst Rev. 2019 Jul 18;7:CD001911. doi: 10.1002/14651858.CD001911.pub4. [Epub ahead of print] Review.","Cochrane Database Syst Rev.  2019","PubMed","citation","PMID:31318037","pubmed","31318037","create date:2019/07/19 | first author:Nevitt SJ",
"Adverse outcomes during pregnancy and major congenital malformations in infants of patients with bipolar and schizoaffective disorders treated with antiepileptic drugs: A systematic review.","/pubmed/31317955","Giménez A, Pacchiarotti I, Gil J, Murru A, Gomes SP, Pinzón JE, Anmella G, Gómez-Ramiro M, Verdolini N, Valentí M, Goikolea JM, Vieta E.","Psychiatr Pol. 2019 Apr 30;53(2):223-244. doi: 10.12740/PP/105906. Epub 2019 Apr 30. English, Polish. ","Psychiatr Pol.  2019","PubMed","citation","PMID:31317955","pubmed","31317955","create date:2019/07/19 | first author:Giménez A",
"[Evidence database for deprescribing of antipsychotic drugs in elderly and senile patients].","/pubmed/31317906","Tkacheva ON, Ostroumova OD, Krasnov GS, Isaev RI, Kotovskaya YV.","Zh Nevrol Psikhiatr Im S S Korsakova. 2019;119(5):162-172. doi: 10.17116/jnevro2019119051162. Russian. ","Zh Nevrol Psikhiatr Im S S Korsakova.  2019","PubMed","citation","PMID:31317906","pubmed","31317906","create date:2019/07/19 | first author:Tkacheva ON",
"[Agomelatine in the treatment of major depressive disorder: assessment of the efficacy and tolerability].","/pubmed/31317905","Filippova NV, Barylnik YB, Shuldyakov AA, Antonova AA.","Zh Nevrol Psikhiatr Im S S Korsakova. 2019;119(5):154-161. doi: 10.17116/jnevro2019119051154. Russian. ","Zh Nevrol Psikhiatr Im S S Korsakova.  2019","PubMed","citation","PMID:31317905","pubmed","31317905","create date:2019/07/19 | first author:Filippova NV",
"An Evaluation of the Effectiveness of the Modalities Used to Deliver Electronic Health Interventions for Chronic Pain: Systematic Review With Network Meta-Analysis.","/pubmed/31317869","Slattery BW, Haugh S, O'Connor L, Francis K, Dwyer CP, O'Higgins S, Egan J, McGuire BE.","J Med Internet Res. 2019 Jul 17;21(7):e11086. doi: 10.2196/11086. Review.","J Med Internet Res.  2019","PubMed","citation","PMID:31317869","pubmed","31317869","create date:2019/07/19 | first author:Slattery BW",
"The Role of Cognitive Behavioral Therapy in Opioid Use Reduction in Pediatric Sickle Cell Disease: Protocol for a Systematic Review.","/pubmed/31317868","Anderson AT, Tran N, Smith K, Kelley-Quon LI.","JMIR Res Protoc. 2019 Jul 17;8(7):e13211. doi: 10.2196/13211.","JMIR Res Protoc.  2019","PubMed","citation","PMID:31317868","pubmed","31317868","create date:2019/07/19 | first author:Anderson AT",
"Diagnostic accuracy of eFAST in the trauma patient: a systematic review and meta-analysis.","/pubmed/31317856","Netherton S, Milenkovic V, Taylor M, Davis PJ.","CJEM. 2019 Jul 18:1-12. doi: 10.1017/cem.2019.381. [Epub ahead of print]","CJEM.  2019","PubMed","citation","PMID:31317856","pubmed","31317856","create date:2019/07/19 | first author:Netherton S",
"Review: kisspeptin and reproduction in the pig.","/pubmed/31317853","Lents CA.","Animal. 2019 Jul 18:1-14. doi: 10.1017/S1751731119001666. [Epub ahead of print]","Animal.  2019","PubMed","citation","PMID:31317853","pubmed","31317853","create date:2019/07/19 | first author:Lents CA",
"Cortisol stress response in psychosis from the high-risk to the chronic stage: a systematic review.","/pubmed/31317845","Dauvermann MR, Donohoe G.","Ir J Psychol Med. 2019 Jul 18:1-11. doi: 10.1017/ipm.2019.27. [Epub ahead of print]","Ir J Psychol Med.  2019","PubMed","citation","PMID:31317845","pubmed","31317845","create date:2019/07/19 | first author:Dauvermann MR",
"Comparisons of hamstring flexibility between individuals with and without low back pain: systematic review with meta-analysis.","/pubmed/31317831","Hori M, Hasegawa H, Takasaki H.","Physiother Theory Pract. 2019 Jul 18:1-24. doi: 10.1080/09593985.2019.1639868. [Epub ahead of print]","Physiother Theory Pract.  2019","PubMed","citation","PMID:31317831","pubmed","31317831","create date:2019/07/19 | first author:Hori M",
"Pertussis in Latin America and the Hispanic Caribbean: a systematic review.","/pubmed/31317794","Gentile A, Bricks L, Ávila-Agüero ML, Kfouri RA, Torres JP, Ulloa-Gutierrez R, Glover RE, Sarti E.","Expert Rev Vaccines. 2019 Jul 18. doi: 10.1080/14760584.2019.1643241. [Epub ahead of print]","Expert Rev Vaccines.  2019","PubMed","citation","PMID:31317794","pubmed","31317794","create date:2019/07/19 | first author:Gentile A",
"Nursing care satisfaction from school-aged children's perspective: An integrative review.","/pubmed/31317638","Loureiro F, Figueiredo MH, Charepe Z.","Int J Nurs Pract. 2019 Jul 17:e12764. doi: 10.1111/ijn.12764. [Epub ahead of print]","Int J Nurs Pract.  2019","PubMed","citation","PMID:31317638","pubmed","31317638","create date:2019/07/19 | first author:Loureiro F",
"A systematic review of system dynamics and agent-based obesity models: Evaluating obesity as part of the global syndemic.","/pubmed/31317637","Morshed AB, Kasman M, Heuberger B, Hammond RA, Hovmand PS.","Obes Rev. 2019 Jul 17. doi: 10.1111/obr.12877. [Epub ahead of print]","Obes Rev.  2019","PubMed","citation","PMID:31317637","pubmed","31317637","create date:2019/07/19 | first author:Morshed AB",
"Prevalence and risk profile of retinopathy in non-diabetic subjects: National Health and Nutrition Examination Survey 2005 to 2008.","/pubmed/31317610","Zhu Z, Wang W, Scheetz J, Zhang J, He M.","Clin Exp Ophthalmol. 2019 Jul 18. doi: 10.1111/ceo.13595. [Epub ahead of print]","Clin Exp Ophthalmol.  2019","PubMed","citation","PMID:31317610","pubmed","31317610","create date:2019/07/19 | first author:Zhu Z",
"Clinical and financial implications of hospital malnutrition in Spain.","/pubmed/31317588","Yárnoz-Esquíroz P, Lacasa C, Riestra M, Silva C, Frühbeck G.","Eur Eat Disord Rev. 2019 Jul 17. doi: 10.1002/erv.2697. [Epub ahead of print] Review.","Eur Eat Disord Rev.  2019","PubMed","citation","PMID:31317588","pubmed","31317588","create date:2019/07/19 | first author:Yárnoz-Esquíroz P",
"Role of hypoxia-inducible factor 1α as a potential biomarker for renal diseases-A systematic review.","/pubmed/31317578","Encinas JFA, Foncesca CH, Perez MM, Simões DP, da Costa Aguiar Alves B, Bacci MR, Maifrino LBM, Fonseca FLA, da Veiga GL.","Cell Biochem Funct. 2019 Jul 18. doi: 10.1002/cbf.3425. [Epub ahead of print] Review.","Cell Biochem Funct.  2019","PubMed","citation","PMID:31317578","pubmed","31317578","create date:2019/07/19 | first author:Encinas JFA",
"Women's views on screening for Type 2 diabetes after gestational diabetes: a systematic review, qualitative synthesis and recommendations for increasing uptake.","/pubmed/31317569","Dennison RA, Fox RA, Ward RJ, Griffin SJ, Usher-Smith JA.","Diabet Med. 2019 Jul 18. doi: 10.1111/dme.14081. [Epub ahead of print]","Diabet Med.  2019","PubMed","citation","PMID:31317569","pubmed","31317569","create date:2019/07/19 | first author:Dennison RA",
"Laparoscopic versus open pediatric inguinal hernia repair: state-of-the-art comparison and future perspectives from a meta-analysis.","/pubmed/31317333","Dreuning K, Maat S, Twisk J, van Heurn E, Derikx J.","Surg Endosc. 2019 Jul 17. doi: 10.1007/s00464-019-06960-2. [Epub ahead of print]","Surg Endosc.  2019","PubMed","citation","PMID:31317333","pubmed","31317333","create date:2019/07/19 | first author:Dreuning K",
"A Systematic Review and Implementation of IoT-Based Pervasive Sensor-Enabled Tracking System for Dementia Patients.","/pubmed/31317281","Ray PP, Dash D, De D.","J Med Syst. 2019 Jul 17;43(9):287. doi: 10.1007/s10916-019-1417-z.","J Med Syst.  2019","PubMed","citation","PMID:31317281","pubmed","31317281","create date:2019/07/19 | first author:Ray PP",
"Diabetes as a risk factor for heart failure in women and men: a systematic review and meta-analysis of 47 cohorts including 12 million individuals.","/pubmed/31317230","Ohkuma T, Komorita Y, Peters SAE, Woodward M.","Diabetologia. 2019 Jul 18. doi: 10.1007/s00125-019-4926-x. [Epub ahead of print] Review.","Diabetologia.  2019","PubMed","citation","PMID:31317230","pubmed","31317230","create date:2019/07/19 | first author:Ohkuma T",
