Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Introduction of point-of-care neonatal lung ultrasound in a developing country.","/pubmed/32060800","Mazmanyan P, Kerobyan V, Shankar-Aguilera S, Yousef N, De Luca D.","Eur J Pediatr. 2020 Feb 14. doi: 10.1007/s00431-020-03603-w. [Epub ahead of print]","Eur J Pediatr.  2020","PubMed","citation","PMID:32060800","pubmed","32060800","create date:2020/02/16 | first author:Mazmanyan P",
"Impact of weight loss interventions on patient-reported outcomes in overweight and obese adults with type 2 diabetes: a systematic review.","/pubmed/32060765","Martenstyn J, King M, Rutherford C.","J Behav Med. 2020 Feb 14. doi: 10.1007/s10865-020-00140-7. [Epub ahead of print]","J Behav Med.  2020","PubMed","citation","PMID:32060765","pubmed","32060765","create date:2020/02/16 | first author:Martenstyn J",
"Transclival approaches for intradural pathologies: historical overview and present scenario.","/pubmed/32060761","Belotti F, Tengattini F, Mattavelli D, Ferrari M, Fiorentino A, Agnelli S, Schreiber A, Nicolai P, Fontanella MM, Doglietto F.","Neurosurg Rev. 2020 Feb 14. doi: 10.1007/s10143-020-01263-w. [Epub ahead of print] Review.","Neurosurg Rev.  2020","PubMed","citation","PMID:32060761","pubmed","32060761","create date:2020/02/16 | first author:Belotti F",
"Association Between Muscular Strength and Bone Health from Children to Young Adults: A Systematic Review and Meta-analysis.","/pubmed/32060751","Torres-Costoso A, López-Muñoz P, Martínez-Vizcaíno V, Álvarez-Bueno C, Cavero-Redondo I.","Sports Med. 2020 Feb 14. doi: 10.1007/s40279-020-01267-y. [Epub ahead of print] Review.","Sports Med.  2020","PubMed","citation","PMID:32060751","pubmed","32060751","create date:2020/02/16 | first author:Torres-Costoso A",
"The effect of metformin on gastric cancer in patients with type 2 diabetes: a systematic review and meta-analysis.","/pubmed/32060719","Shuai Y, Li C, Zhou X.","Clin Transl Oncol. 2020 Feb 14. doi: 10.1007/s12094-020-02304-y. [Epub ahead of print]","Clin Transl Oncol.  2020","PubMed","citation","PMID:32060719","pubmed","32060719","create date:2020/02/16 | first author:Shuai Y",
"Dynamic contrast-enhanced computed tomography for the diagnosis of solitary pulmonary nodules: a systematic review and meta-analysis.","/pubmed/32060716","Weir-McCall JR, Joyce S, Clegg A, MacKay JW, Baxter G, Dendl LM, Rintoul RC, Qureshi NR, Miles K, Gilbert FJ.","Eur Radiol. 2020 Feb 15. doi: 10.1007/s00330-020-06661-8. [Epub ahead of print]","Eur Radiol.  2020","PubMed","citation","PMID:32060716","pubmed","32060716","create date:2020/02/16 | first author:Weir-McCall JR",
"Radiomics of computed tomography and magnetic resonance imaging in renal cell carcinoma-a systematic review and meta-analysis.","/pubmed/32060715","Ursprung S, Beer L, Bruining A, Woitek R, Stewart GD, Gallagher FA, Sala E.","Eur Radiol. 2020 Feb 14. doi: 10.1007/s00330-020-06666-3. [Epub ahead of print]","Eur Radiol.  2020","PubMed","citation","PMID:32060715","pubmed","32060715","create date:2020/02/16 | first author:Ursprung S",
"Management of bone metastasis with intravenous bisphosphonates in breast cancer: a systematic review and meta-analysis of dosing frequency.","/pubmed/32060705","Yang M, Yu X.","Support Care Cancer. 2020 Feb 14. doi: 10.1007/s00520-020-05355-7. [Epub ahead of print] Review.","Support Care Cancer.  2020","PubMed","citation","PMID:32060705","pubmed","32060705","create date:2020/02/16 | first author:Yang M",
"The Association of Oxytocin Receptor Gene (OXTR) Polymorphisms Antisocial Behavior: A Meta-analysis.","/pubmed/32060678","Poore HE, Waldman ID.","Behav Genet. 2020 Feb 14. doi: 10.1007/s10519-020-09996-6. [Epub ahead of print]","Behav Genet.  2020","PubMed","citation","PMID:32060678","pubmed","32060678","create date:2020/02/16 | first author:Poore HE",
"Mass casualty incidents-are you ready? A major incident planning template for diagnostic radiology.","/pubmed/32060659","Ryan JW, Murphy A, MacMahon PJ, Bolster F.","Emerg Radiol. 2020 Feb 14. doi: 10.1007/s10140-020-01759-4. [Epub ahead of print] Review.","Emerg Radiol.  2020","PubMed","citation","PMID:32060659","pubmed","32060659","create date:2020/02/16 | first author:Ryan JW",
"Efficacy of regenerative therapy in aggressive periodontitis: a systematic review and meta-analysis of randomised controlled clinical trials.","/pubmed/32060656","Díaz-Faes L, Fernández-Somoano A, Magán-Fernández A, Mesa F.","Clin Oral Investig. 2020 Feb 14. doi: 10.1007/s00784-020-03237-0. [Epub ahead of print] Review.","Clin Oral Investig.  2020","PubMed","citation","PMID:32060656","pubmed","32060656","create date:2020/02/16 | first author:Díaz-Faes L",
"Treatment of Depression in Primary Care with Computerized Psychological Therapies: Systematic Reviews.","/pubmed/32060635","Rodriguez-Pulido F, Castillo G, Hamrioui S, Martin LD, Vazquez-Beltrán P, de la Torre-Díez I, Franco-Martín MA.","J Med Syst. 2020 Feb 13;44(3):67. doi: 10.1007/s10916-020-1543-7. Review.","J Med Syst.  2020","PubMed","citation","PMID:32060635","pubmed","32060635","create date:2020/02/16 | first author:Rodriguez-Pulido F",
"Is platelet-rich plasma effective for the treatment of knee osteoarthritis? A systematic review and meta-analysis of level 1 and 2 randomized controlled trials.","/pubmed/32060630","Hohmann E, Tetsworth K, Glatt V.","Eur J Orthop Surg Traumatol. 2020 Feb 14. doi: 10.1007/s00590-020-02623-4. [Epub ahead of print] Review.","Eur J Orthop Surg Traumatol.  2020","PubMed","citation","PMID:32060630","pubmed","32060630","create date:2020/02/16 | first author:Hohmann E",
"Effects of vitamin D supplementation on cardiometabolic outcomes in children and adolescents: a systematic review and meta-analysis of randomized controlled trials.","/pubmed/32060613","Hauger H, Laursen RP, Ritz C, Mølgaard C, Lind MV, Damsgaard CT.","Eur J Nutr. 2020 Feb 14. doi: 10.1007/s00394-019-02150-x. [Epub ahead of print] Review.","Eur J Nutr.  2020","PubMed","citation","PMID:32060613","pubmed","32060613","create date:2020/02/16 | first author:Hauger H",
"Docosahexaenoic acid supplementation in age-related cognitive decline: a systematic review and meta-analysis.","/pubmed/32060571","Balachandar R, Soundararajan S, Bagepally BS.","Eur J Clin Pharmacol. 2020 Feb 14. doi: 10.1007/s00228-020-02843-x. [Epub ahead of print] Review.","Eur J Clin Pharmacol.  2020","PubMed","citation","PMID:32060571","pubmed","32060571","create date:2020/02/16 | first author:Balachandar R",
"Remote Access Therapy for Veterans With Psychological Problems: Current State of the Art.","/pubmed/32060551","Fleuty K, Almond MK.","Mil Med. 2020 Feb 15. pii: usaa020. doi: 10.1093/milmed/usaa020. [Epub ahead of print]","Mil Med.  2020","PubMed","citation","PMID:32060551","pubmed","32060551","create date:2020/02/16 | first author:Fleuty K",
"Appropriate cohort selection and its impact on a meta-analysis evaluating the efficacy of direct oral anticoagulants post-percutaneous coronary intervention.","/pubmed/32060537","Agasthi P, Tseng A, Mulpuru SK.","Eur Heart J. 2020 Feb 14. pii: ehaa081. doi: 10.1093/eurheartj/ehaa081. [Epub ahead of print] No abstract available. ","Eur Heart J.  2020","PubMed","citation","PMID:32060537","pubmed","32060537","create date:2020/02/16 | first author:Agasthi P",
"The Impact of Clinical Decision Support Alerts on Clostridioides difficile Testing: A Systematic Review.","/pubmed/32060501","Dunn AN, Radakovich N, Ancker JS, Donskey CJ, Deshpande A.","Clin Infect Dis. 2020 Feb 15. pii: ciaa152. doi: 10.1093/cid/ciaa152. [Epub ahead of print]","Clin Infect Dis.  2020","PubMed","citation","PMID:32060501","pubmed","32060501","create date:2020/02/16 | first author:Dunn AN",
"Oral splints for temporomandibular disorder or bruxism: a systematic review.","/pubmed/32060462","Riley P, Glenny AM, Worthington HV, Jacobsen E, Robertson C, Durham J, Davies S, Petersen H, Boyers D.","Br Dent J. 2020 Feb;228(3):191-197. doi: 10.1038/s41415-020-1250-2.","Br Dent J.  2020","PubMed","citation","PMID:32060462","pubmed","32060462","create date:2020/02/16 | first author:Riley P",
"Non-traumatic dental presentations at accident and emergency departments in the UK: a systematic review.","/pubmed/32060459","Bassey O, Csikar J, Hallam J, Sandoe J, Thompson W, Douglas G.","Br Dent J. 2020 Feb;228(3):171-176. doi: 10.1038/s41415-020-1247-x.","Br Dent J.  2020","PubMed","citation","PMID:32060459","pubmed","32060459","create date:2020/02/16 | first author:Bassey O",
"Author Correction: Impact of ezetimibe on plasma lipoprotein(a) concentrations as monotherapy or in combination with statins: a systematic review and meta-analysis of randomized controlled trials.","/pubmed/32060362","Sahebkar A, Simental-Mendía LE, Pirro M, Banach M, Watts GF, Sirtori C, Al-Rasadi K, Atkin SL.","Sci Rep. 2020 Feb 14;10(1):2999. doi: 10.1038/s41598-020-59903-6.","Sci Rep.  2020","PubMed","citation","PMID:32060362","pubmed","32060362","create date:2020/02/16 | first author:Sahebkar A",
"Prognostic value of VISTA in solid tumours: a systematic review and meta-analysis.","/pubmed/32060343","He XL, Zhou Y, Lu HZ, Li QX, Wang Z.","Sci Rep. 2020 Feb 14;10(1):2662. doi: 10.1038/s41598-020-59608-w.","Sci Rep.  2020","PubMed","citation","PMID:32060343","pubmed","32060343","create date:2020/02/16 | first author:He XL",
"Globe thermometer free convection error potentials.","/pubmed/32060327","Teitelbaum E, Chen KW, Meggers F, Guo H, Houchois N, Pantelic J, Rysanek A.","Sci Rep. 2020 Feb 14;10(1):2652. doi: 10.1038/s41598-020-59441-1.","Sci Rep.  2020","PubMed","citation","PMID:32060327","pubmed","32060327","create date:2020/02/16 | first author:Teitelbaum E",
"Intraocular Lens power calculation after laser refractive surgery: A Meta-Analysis.","/pubmed/32060303","Chen H, Chen X, Wang H, Fang Z, Yao K.","Sci Rep. 2020 Feb 14;10(1):2645. doi: 10.1038/s41598-020-59487-1.","Sci Rep.  2020","PubMed","citation","PMID:32060303","pubmed","32060303","create date:2020/02/16 | first author:Chen H",
"Intermittent fasting and weight loss: Systematic review.","/pubmed/32060194","Welton S, Minty R, O'Driscoll T, Willms H, Poirier D, Madden S, Kelly L.","Can Fam Physician. 2020 Feb;66(2):117-125.","Can Fam Physician.  2020","PubMed","citation","PMID:32060194","pubmed","32060194","create date:2020/02/16 | first author:Welton S",
"Individual participant data (IPD) meta-analysis of psychological relapse prevention interventions versus control for patients in remission from depression: a protocol.","/pubmed/32060157","Breedvelt JJF, Warren FCW, Brouwer MEB, Karyotaki E, Kuyken W, Cuijpers P, van Oppen PV, Gilbody S, Bockting CLH.","BMJ Open. 2020 Feb 13;10(2):e034158. doi: 10.1136/bmjopen-2019-034158.","BMJ Open.  2020","PubMed","citation","PMID:32060157","pubmed","32060157","create date:2020/02/16 | first author:Breedvelt JJF",
"Maintenance motives for physical activity among older adults: a protocol for a systematic review and meta-analysis.","/pubmed/32060153","Huffman MK, Reed JB, Carpenter T, Amireault S.","BMJ Open. 2020 Feb 13;10(2):e032605. doi: 10.1136/bmjopen-2019-032605.","BMJ Open.  2020","PubMed","citation","PMID:32060153","pubmed","32060153","create date:2020/02/16 | first author:Huffman MK",
"Psychological, social and contextual factors across recovery stages following a sport-related knee injury: a scoping review.","/pubmed/32060141","Truong LK, Mosewich AD, Holt CJ, Le CY, Miciak M, Whittaker JL.","Br J Sports Med. 2020 Feb 14. pii: bjsports-2019-101206. doi: 10.1136/bjsports-2019-101206. [Epub ahead of print] Review.","Br J Sports Med.  2020","PubMed","citation","PMID:32060141","pubmed","32060141","create date:2020/02/16 | first author:Truong LK",
"Diabetes mellitus is not a risk factor for osteoarthritis.","/pubmed/32060073","Khor A, Ma CA, Hong C, Hui LL, Leung YY.","RMD Open. 2020 Feb;6(1). pii: e001030. doi: 10.1136/rmdopen-2019-001030.","RMD Open.  2020","PubMed","citation","PMID:32060073","pubmed","32060073","create date:2020/02/16 | first author:Khor A",
"Key components of a hepatobiliary surgery curriculum for general surgery residents: results of the FULCRUM International Delphi consensus.","/pubmed/32060009","Rashidian N, Willaert W, Van Herzeele I, Morise Z, Alseidi A, Troisi RI; FULCRUM Research Group..","HPB (Oxford). 2020 Feb 11. pii: S1365-182X(20)30030-7. doi: 10.1016/j.hpb.2020.01.011. [Epub ahead of print]","HPB (Oxford).  2020","PubMed","citation","PMID:32060009","pubmed","32060009","create date:2020/02/16 | first author:Rashidian N",
"GRADE guidelines: 21 part 1. Study design, risk of bias and indirectness in rating the certainty across a body of evidence for test accuracy.","/pubmed/32060007","Schünemann HJ, Mustafa RA, Brozek J, Steingart KR, Leeflang M, Murad MH, Bossuyt P, Glasziou P, Jaeschke R, Lange S, Meerpohl J, Langendam M, Hultcrantz M, Vist GE, Akl EA, Helfand M, Santesso N, Hooft L, Scholten R, Rosen M, Rutjes A, Crowther M, et al.","J Clin Epidemiol. 2020 Feb 11. pii: S0895-4356(19)30673-0. doi: 10.1016/j.jclinepi.2019.12.020. [Epub ahead of print]","J Clin Epidemiol.  2020","PubMed","citation","PMID:32060007","pubmed","32060007","create date:2020/02/16 | first author:Schünemann HJ",
"Impact of Isolation Precautions on Quality of Life: A Meta-Analysis.","/pubmed/32059996","Sharma A, Pillai DR, Lu M, Doolan C, Leal J, Kim J, Hollis A.","J Hosp Infect. 2020 Feb 11. pii: S0195-6701(20)30050-5. doi: 10.1016/j.jhin.2020.02.004. [Epub ahead of print] Review.","J Hosp Infect.  2020","PubMed","citation","PMID:32059996","pubmed","32059996","create date:2020/02/16 | first author:Sharma A",
"Liquid Biopsies to Select Patients for Perioperative Chemotherapy in Muscle-invasive Bladder Cancer: A Systematic Review.","/pubmed/32059957","de Kruijff IE, Beije N, Martens JWM, de Wit R, Boormans JL, Sleijfer S.","Eur Urol Oncol. 2020 Feb 11. pii: S2588-9311(20)30010-9. doi: 10.1016/j.euo.2020.01.003. [Epub ahead of print] Review.","Eur Urol Oncol.  2020","PubMed","citation","PMID:32059957","pubmed","32059957","create date:2020/02/16 | first author:de Kruijff IE",
"Psychosocial Impacts of Mendelian Eye Conditions: A Systematic Literature Review.","/pubmed/32059951","D'Amanda CS, Nolen R, Huryn LA, Turriff A.","Surv Ophthalmol. 2020 Feb 11. pii: S0039-6257(20)30026-6. doi: 10.1016/j.survophthal.2020.02.002. [Epub ahead of print]","Surv Ophthalmol.  2020","PubMed","citation","PMID:32059951","pubmed","32059951","create date:2020/02/16 | first author:D'Amanda CS",
"The epidemiology of cerebral palsy in adulthood: A systematic review and meta-analysis of the most frequently studied outcomes.","/pubmed/32059945","van Gorp M, Hilberink SR, Noten S, Benner JL, Stam HJ, van der Slot WM, Roebroeck ME.","Arch Phys Med Rehabil. 2020 Feb 11. pii: S0003-9993(20)30084-8. doi: 10.1016/j.apmr.2020.01.009. [Epub ahead of print] Review.","Arch Phys Med Rehabil.  2020","PubMed","citation","PMID:32059945","pubmed","32059945","create date:2020/02/16 | first author:van Gorp M",
"Evaluation tools for assistive technologies: a scoping review.","/pubmed/32059944","Tao G, Charm G, Kabacińska K, Miller WC, Robillard JM.","Arch Phys Med Rehabil. 2020 Feb 11. pii: S0003-9993(20)30083-6. doi: 10.1016/j.apmr.2020.01.008. [Epub ahead of print] Review.","Arch Phys Med Rehabil.  2020","PubMed","citation","PMID:32059944","pubmed","32059944","create date:2020/02/16 | first author:Tao G",
"Interventions to support safe medication administration by emergency department nurses: An integrative review.","/pubmed/32059937","Millichamp T, Johnston ANB.","Int Emerg Nurs. 2020 Feb 11:100811. doi: 10.1016/j.ienj.2019.100811. [Epub ahead of print] Review.","Int Emerg Nurs.  2020","PubMed","citation","PMID:32059937","pubmed","32059937","create date:2020/02/16 | first author:Millichamp T",
"Disposable chlorine dioxide wipes for high-level disinfection in the ENT department: A systematic review.","/pubmed/32059828","Tofanelli M, Capriotti V, Saraniti C, Marcuzzo AV, Boscolo-Rizzo P, Tirelli G.","Am J Otolaryngol. 2020 Feb 4:102415. doi: 10.1016/j.amjoto.2020.102415. [Epub ahead of print] Review.","Am J Otolaryngol.  2020","PubMed","citation","PMID:32059828","pubmed","32059828","create date:2020/02/16 | first author:Tofanelli M",
"B cells as antigen-presenting cells in transplantation rejection and tolerance.","/pubmed/32059816","Chong AS.","Cell Immunol. 2020 Feb 7:104061. doi: 10.1016/j.cellimm.2020.104061. [Epub ahead of print] Review.","Cell Immunol.  2020","PubMed","citation","PMID:32059816","pubmed","32059816","create date:2020/02/16 | first author:Chong AS",
"A scoping review of full-spectrum knowledge translation theories, models, and frameworks.","/pubmed/32059738","Esmail R, Hanson HM, Holroyd-Leduc J, Brown S, Strifler L, Straus SE, Niven DJ, Clement FM.","Implement Sci. 2020 Feb 14;15(1):11. doi: 10.1186/s13012-020-0964-5. Review.","Implement Sci.  2020","PubMed","citation","PMID:32059738","pubmed","32059738","create date:2020/02/16 | first author:Esmail R",
"Should compression bandage be performed after total knee arthroplasty? A meta-analysis of randomized controlled trials.","/pubmed/32059737","Liu P, Mu X, Zhang Q, Liu Z, Wang W, Guo W.","J Orthop Surg Res. 2020 Feb 14;15(1):52. doi: 10.1186/s13018-019-1527-9.","J Orthop Surg Res.  2020","PubMed","citation","PMID:32059737","pubmed","32059737","create date:2020/02/16 | first author:Liu P",
"3-hydroxy-3-methylglutaryl-coenzyme A lyase deficiency: one disease - many faces.","/pubmed/32059735","Grünert SC, Sass JO.","Orphanet J Rare Dis. 2020 Feb 14;15(1):48. doi: 10.1186/s13023-020-1319-7.","Orphanet J Rare Dis.  2020","PubMed","citation","PMID:32059735","pubmed","32059735","create date:2020/02/16 | first author:Grünert SC",
"The effect of human gene therapy for RPE65-associated Leber's congenital amaurosis on visual function: a systematic review and meta-analysis.","/pubmed/32059734","Wang X, Yu C, Tzekov RT, Zhu Y, Li W.","Orphanet J Rare Dis. 2020 Feb 14;15(1):49. doi: 10.1186/s13023-020-1304-1. Review.","Orphanet J Rare Dis.  2020","PubMed","citation","PMID:32059734","pubmed","32059734","create date:2020/02/16 | first author:Wang X",
"Hospitalisation and mortality in patients with comorbid COPD and heart failure: a systematic review and meta-analysis.","/pubmed/32059680","Axson EL, Ragutheeswaran K, Sundaram V, Bloom CI, Bottle A, Cowie MR, Quint JK.","Respir Res. 2020 Feb 14;21(1):54. doi: 10.1186/s12931-020-1312-7. Review.","Respir Res.  2020","PubMed","citation","PMID:32059680","pubmed","32059680","create date:2020/02/16 | first author:Axson EL",
"The efficacy and safety of pharmacological treatments for lymphangioleiomyomatosis.","/pubmed/32059669","Wang Q, Luo M, Xiang B, Chen S, Ji Y.","Respir Res. 2020 Feb 14;21(1):55. doi: 10.1186/s12931-020-1316-3.","Respir Res.  2020","PubMed","citation","PMID:32059669","pubmed","32059669","create date:2020/02/16 | first author:Wang Q",
"Impact of Endourological procedures with or without double-J stent on sexual function: a systematic review and meta-analysis.","/pubmed/32059655","Lu J, Lu Y, Xun Y, Chen F, Wang S, Cao S.","BMC Urol. 2020 Feb 14;20(1):13. doi: 10.1186/s12894-020-0582-1.","BMC Urol.  2020","PubMed","citation","PMID:32059655","pubmed","32059655","create date:2020/02/16 | first author:Lu J",
"Developing evidence-based guidance for assessment of suspected infections in care home residents.","/pubmed/32059649","Hughes C, Ellard DR, Campbell A, Potter R, Shaw C, Gardner E, Agus A, O'Reilly D, Underwood M, Loeb M, Stafford B, Tunney M.","BMC Geriatr. 2020 Feb 14;20(1):59. doi: 10.1186/s12877-020-1467-6.","BMC Geriatr.  2020","PubMed","citation","PMID:32059649","pubmed","32059649","create date:2020/02/16 | first author:Hughes C",
"The Revised Starling Equation: The Debate of Albumin Versus Crystalloids Continues.","/pubmed/32059617","Erstad BL.","Ann Pharmacother. 2020 Feb 14:1060028020907084. doi: 10.1177/1060028020907084. [Epub ahead of print]","Ann Pharmacother.  2020","PubMed","citation","PMID:32059617","pubmed","32059617","create date:2020/02/16 | first author:Erstad BL",
"Diagnostic Performance of (18)F-FDG PET or PET/CT for Detection of Post-Transplant Lymphoproliferative Disorder: A Systematic Review and a Bivariate Meta-Analysis.","/pubmed/32059610","Ballova V, Muoio B, Albano D, Bertagna F, Canziani L, Ghielmini M, Ceriani L, Treglia G.","Diagnostics (Basel). 2020 Feb 12;10(2). pii: E101. doi: 10.3390/diagnostics10020101. Review.","Diagnostics (Basel).  2020","PubMed","citation","PMID:32059610","pubmed","32059610","create date:2020/02/16 | first author:Ballova V",
"Vitamin D Exposure and Ovarian Cancer Risk and Prognosis.","/pubmed/32059597","L'Espérance K, Datta GD, Qureshi S, Koushik A.","Int J Environ Res Public Health. 2020 Feb 12;17(4). pii: E1168. doi: 10.3390/ijerph17041168. Review.","Int J Environ Res Public Health.  2020","PubMed","citation","PMID:32059597","pubmed","32059597","create date:2020/02/16 | first author:L'Espérance K",
"Economic Evaluations Informed Exclusively by Real World Data: A Systematic Review.","/pubmed/32059593","Parody-Rúa E, Rubio-Valera M, Guevara-Cuellar C, Gómez-Lumbreras A, Casajuana-Closas M, Carbonell-Duacastella C, Aznar-Lou I.","Int J Environ Res Public Health. 2020 Feb 12;17(4). pii: E1171. doi: 10.3390/ijerph17041171. Review.","Int J Environ Res Public Health.  2020","PubMed","citation","PMID:32059593","pubmed","32059593","create date:2020/02/16 | first author:Parody-Rúa E",
"Antimicrobial Lock Therapy in Clinical Practice: A Scoping Review Protocol.","/pubmed/32059575","Alfieri A, Di Franco S, Passavanti MB, Pace MC, Stanga A, Simeon V, Chiodini P, Leone S, Niyas VKM, Fiore M.","Methods Protoc. 2020 Feb 12;3(1). pii: E16. doi: 10.3390/mps3010016.","Methods Protoc.  2020","PubMed","citation","PMID:32059575","pubmed","32059575","create date:2020/02/16 | first author:Alfieri A",
"The Benefits of emotion Regulation Interventions in Virtual Reality for the Improvement of Wellbeing in Adults and Older Adults: A Systematic Review.","/pubmed/32059514","Montana JI, Matamala-Gomez M, Maisto M, Mavrodiev PA, Cavalera CM, Diana B, Mantovani F, Realdon O.","J Clin Med. 2020 Feb 12;9(2). pii: E500. doi: 10.3390/jcm9020500. Review.","J Clin Med.  2020","PubMed","citation","PMID:32059514","pubmed","32059514","create date:2020/02/16 | first author:Montana JI",
"In Vitro Propagation and Variation of Antioxidant Properties in Micropropagated Vaccinium Berry Plants-A Review.","/pubmed/32059466","Debnath SC, Goyali JC.","Molecules. 2020 Feb 12;25(4). pii: E788. doi: 10.3390/molecules25040788. Review.","Molecules.  2020","PubMed","citation","PMID:32059466","pubmed","32059466","create date:2020/02/16 | first author:Debnath SC",
"Factors Moderating the Association Between Cannabis Use and Psychosis Risk: A Systematic Review.","/pubmed/32059350","van der Steur SJ, Batalla A, Bossong MG.","Brain Sci. 2020 Feb 12;10(2). pii: E97. doi: 10.3390/brainsci10020097. Review.","Brain Sci.  2020","PubMed","citation","PMID:32059350","pubmed","32059350","create date:2020/02/16 | first author:van der Steur SJ",
"Spatiotemporal dynamics of ecosystem services provision in a degraded ecosystem: A systematic assessment in the Lake Urmia basin, Iran.","/pubmed/32059330","Balkanlou KR, Müller B, Cord AF, Panahi F, Malekian A, Jafari M, Egli L.","Sci Total Environ. 2020 Feb 3;716:137100. doi: 10.1016/j.scitotenv.2020.137100. [Epub ahead of print]","Sci Total Environ.  2020","PubMed","citation","PMID:32059330","pubmed","32059330","create date:2020/02/16 | first author:Balkanlou KR",
"In Reply to the Letter to the Editor Regarding ""Visual and Endocrine Recovery Following Conservative and Surgical Treatment of Pituitary Apoplexy: A Meta-Analysis"".","/pubmed/32059283","Goshtasbi K, Abiri A, Kuan EC, Cadena G.","World Neurosurg. 2020 Feb;134:672-673. doi: 10.1016/j.wneu.2019.11.095. No abstract available. ","World Neurosurg.  2020","PubMed","citation","PMID:32059283","pubmed","32059283","create date:2020/02/16 | first author:Goshtasbi K",
