Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Functional and Surgical Outcomes After Endoprosthetic Reconstruction With Expandable Prostheses in Children: A Systematic Review.","/pubmed/31323102","Savvidou OD, Kaspiris A, Dimopoulos L, Georgopoulos G, Goumenos SD, Papadakis V, Papagelopoulos PJ.","Orthopedics. 2019 Jul 1;42(4):184-190. doi: 10.3928/01477447-20190625-02.","Orthopedics.  2019","PubMed","citation","PMID:31323102","pubmed","31323102","create date:2019/07/20 | first author:Savvidou OD",
"Interventions in live poultry markets for the control of avian influenza: A systematic review and meta-analysis.","/pubmed/31323094","Shi N, Huang J, Zhang X, Bao C, Yue N, Wang Q, Cui T, Zheng M, Huo X, Jin H.","J Infect Dis. 2019 Jul 17. pii: jiz372. doi: 10.1093/infdis/jiz372. [Epub ahead of print]","J Infect Dis.  2019","PubMed","citation","PMID:31323094","pubmed","31323094","create date:2019/07/20 | first author:Shi N",
"Rehabilitation interventions for improving balance following stroke: An overview of systematic reviews.","/pubmed/31323068","Arienti C, Lazzarini SG, Pollock A, Negrini S.","PLoS One. 2019 Jul 19;14(7):e0219781. doi: 10.1371/journal.pone.0219781. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31323068","pubmed","31323068","create date:2019/07/20 | first author:Arienti C",
"The impact of interventions for the primary prevention of hypertension in Sub-Saharan Africa: A systematic review and meta-analysis.","/pubmed/31323041","Wamba AA, Takah NF, Johnman C.","PLoS One. 2019 Jul 19;14(7):e0219623. doi: 10.1371/journal.pone.0219623. eCollection 2019.","PLoS One.  2019","PubMed","citation","PMID:31323041","pubmed","31323041","create date:2019/07/20 | first author:Wamba AA",
"A systematic review of brain functional connectivity patterns involved in episodic and semantic memory.","/pubmed/31323012","Palacio N, Cardenas F.","Rev Neurosci. 2019 Jul 19. pii: /j/revneuro.ahead-of-print/revneuro-2018-0117/revneuro-2018-0117.xml. doi: 10.1515/revneuro-2018-0117. [Epub ahead of print]","Rev Neurosci.  2019","PubMed","citation","PMID:31323012","pubmed","31323012","create date:2019/07/20 | first author:Palacio N",
"Instrument-Assisted Soft Tissue Mobilization: A Systematic Review and Effect-Size Analysis.","/pubmed/31322903","Seffrin CB, Cattano NM, Reed MA, Gardiner-Shires AM.","J Athl Train. 2019 Jul 19. doi: 10.4085/1062-6050-481-17. [Epub ahead of print]","J Athl Train.  2019","PubMed","citation","PMID:31322903","pubmed","31322903","create date:2019/07/20 | first author:Seffrin CB",
"[Non-pharmacological interventions to reduce depressive symptoms in women with breast cancer].","/pubmed/31322846","Coutiño-Escamilla L, Piña-Pozas M, Guimaraes-Borges G, Tobías-Garcés A, López-Carrillo L.","Salud Publica Mex. 2019 Jul 17. doi: 10.21149/9980. [Epub ahead of print] Review. Spanish. ","Salud Publica Mex.  2019","PubMed","citation","PMID:31322846","pubmed","31322846","create date:2019/07/20 | first author:Coutiño-Escamilla L",
"Use of diverse diagnostic criteria for acquired apraxia of speech: a scoping review.","/pubmed/31322824","Molloy J, Jagoe C.","Int J Lang Commun Disord. 2019 Jul 19. doi: 10.1111/1460-6984.12494. [Epub ahead of print] Review.","Int J Lang Commun Disord.  2019","PubMed","citation","PMID:31322824","pubmed","31322824","create date:2019/07/20 | first author:Molloy J",
"Value of in vivo α-synuclein deposits in Parkinson's disease: A systematic review and meta-analysis.","/pubmed/31322768","Tsukita K, Sakamaki-Tsukita H, Tanaka K, Suenaga T, Takahashi R.","Mov Disord. 2019 Jul 19. doi: 10.1002/mds.27794. [Epub ahead of print] Review.","Mov Disord.  2019","PubMed","citation","PMID:31322768","pubmed","31322768","create date:2019/07/20 | first author:Tsukita K",
"Formula versus donor breast milk for feeding preterm or low birth weight infants.","/pubmed/31322731","Quigley M, Embleton ND, McGuire W.","Cochrane Database Syst Rev. 2019 Jul 19;7:CD002971. doi: 10.1002/14651858.CD002971.pub5. [Epub ahead of print] Review.","Cochrane Database Syst Rev.  2019","PubMed","citation","PMID:31322731","pubmed","31322731","create date:2019/07/20 | first author:Quigley M",
"Association of Surrogate Decision-making Interventions for Critically Ill Adults With Patient, Family, and Resource Use Outcomes: A Systematic Review and Meta-analysis.","/pubmed/31322688","Bibas L, Peretz-Larochelle M, Adhikari NK, Goldfarb MJ, Luk A, Englesakis M, Detsky ME, Lawler PR.","JAMA Netw Open. 2019 Jul 3;2(7):e197229. doi: 10.1001/jamanetworkopen.2019.7229.","JAMA Netw Open.  2019","PubMed","citation","PMID:31322688","pubmed","31322688","create date:2019/07/20 | first author:Bibas L",
"Immunotherapy for Colorectal Cancer: A Review of Current and Novel Therapeutic Approaches.","/pubmed/31322663","Franke AJ, Skelton WP, Starr JS, Parekh H, Lee JJ, Overman MJ, Allegra C, George TJ.","J Natl Cancer Inst. 2019 May 20. pii: djz093. doi: 10.1093/jnci/djz093. [Epub ahead of print]","J Natl Cancer Inst.  2019","PubMed","citation","PMID:31322663","pubmed","31322663","create date:2019/07/20 | first author:Franke AJ",
"Enteral and Parenteral Nutrition: An Integrative Literature Review on Nutrition in Pediatric Recipients of Hematopoietic Stem Cell Transplantation.","/pubmed/31322627","Woods T, Tariman JD, Lee YM.","Clin J Oncol Nurs. 2019 Aug 1;23(4):351-354. doi: 10.1188/19.CJON.351-354.","Clin J Oncol Nurs.  2019","PubMed","citation","PMID:31322627","pubmed","31322627","create date:2019/07/20 | first author:Woods T",
"[The long-term results of teeth restoration with composite resin materials: a systematic literature review].","/pubmed/31322607","Kodzaeva ZS, Turkina AY, Doroshina VY.","Stomatologiia (Mosk). 2019;98(3):117-122. doi: 10.17116/stomat201998031117. Russian. ","Stomatologiia (Mosk).  2019","PubMed","citation","PMID:31322607","pubmed","31322607","create date:2019/07/20 | first author:Kodzaeva ZS",
"Biomarker Localization, Analysis, Visualization, Extraction, and Registration (BLAzER) Methodology for Research and Clinical Brain PET Applications.","/pubmed/31322571","Raman F, Grandhi S, Murchison CF, Kennedy RE, Landau S, Roberson ED, McConathy J; Alzheimer’s Disease Neuroimaging Initiative..","J Alzheimers Dis. 2019 Jul 12. doi: 10.3233/JAD-190329. [Epub ahead of print]","J Alzheimers Dis.  2019","PubMed","citation","PMID:31322571","pubmed","31322571","create date:2019/07/20 | first author:Raman F",
"Using a Journal Club Series to Introduce Paramedic Students to Research Fundamentals and Critical Appraisal of Medical Literature.","/pubmed/31322497","Maloney LM, Marshall RT, Werfel PA, Johnson SE.","Prehosp Disaster Med. 2019 Jul 19:1-5. doi: 10.1017/S1049023X19004618. [Epub ahead of print]","Prehosp Disaster Med.  2019","PubMed","citation","PMID:31322497","pubmed","31322497","create date:2019/07/20 | first author:Maloney LM",
"Weight loss effects of circuit training interventions: A systematic review and meta-analysis.","/pubmed/31322317","Seo YG, Noh HM, Kim SY.","Obes Rev. 2019 Jul 19. doi: 10.1111/obr.12911. [Epub ahead of print] Review.","Obes Rev.  2019","PubMed","citation","PMID:31322317","pubmed","31322317","create date:2019/07/20 | first author:Seo YG",
"Is weight regain after bariatric surgery associated with psychiatric comorbidity? A systematic review and meta-analysis.","/pubmed/31322316","Mauro MFFP, Papelbaum M, Brasil MAA, Carneiro JRI, Coutinho ESF, Coutinho W, Appolinario JC.","Obes Rev. 2019 Jul 19. doi: 10.1111/obr.12907. [Epub ahead of print] Review.","Obes Rev.  2019","PubMed","citation","PMID:31322316","pubmed","31322316","create date:2019/07/20 | first author:Mauro MFFP",
"Changes in patterns of the double burden of undernutrition and overnutrition in Nepal over time.","/pubmed/31322314","Wei J, Bhurtyal A, Dhungana RR, Bhattarai B, Zheng J, Wang L, Sun X, Maskey M, Wang Y.","Obes Rev. 2019 Jul 19. doi: 10.1111/obr.12883. [Epub ahead of print] Review.","Obes Rev.  2019","PubMed","citation","PMID:31322314","pubmed","31322314","create date:2019/07/20 | first author:Wei J",
"Surgical interventions for symptomatic mild to moderate knee osteoarthritis.","/pubmed/31322289","Palmer JS, Monk AP, Hopewell S, Bayliss LE, Jackson W, Beard DJ, Price AJ.","Cochrane Database Syst Rev. 2019 Jul 19;7:CD012128. doi: 10.1002/14651858.CD012128.pub2. [Epub ahead of print] Review.","Cochrane Database Syst Rev.  2019","PubMed","citation","PMID:31322289","pubmed","31322289","create date:2019/07/20 | first author:Palmer JS",
"Identification and characterization of sexual dimorphism‑linked gene expression profile in hepatocellular carcinoma.","/pubmed/31322260","Wu Y, Yao N, Feng Y, Tian Z, Yang Y, Zhao Y.","Oncol Rep. 2019 Jun 28. doi: 10.3892/or.2019.7217. [Epub ahead of print]","Oncol Rep.  2019","PubMed","citation","PMID:31322260","pubmed","31322260","create date:2019/07/20 | first author:Wu Y",
"A systematic analysis reveals gene expression alteration of serum deprivation response (SDPR) gene is significantly associated with the survival of patients with cancer.","/pubmed/31322248","Wang Y, Song Z, Leng P, Liu Y.","Oncol Rep. 2019 Jun 26. doi: 10.3892/or.2019.7212. [Epub ahead of print]","Oncol Rep.  2019","PubMed","citation","PMID:31322248","pubmed","31322248","create date:2019/07/20 | first author:Wang Y",
"Comprehensive analysis of expression profiles of long non‑coding RNAs with associated ceRNA network involved in gastric cancer progression.","/pubmed/31322220","Gu W, Ren JH, Zheng X, Hu XY, Hu MJ.","Mol Med Rep. 2019 Jul 9. doi: 10.3892/mmr.2019.10478. [Epub ahead of print]","Mol Med Rep.  2019","PubMed","citation","PMID:31322220","pubmed","31322220","create date:2019/07/20 | first author:Gu W",
"A systematic review of the prevalence of DNA damage response gene mutations in prostate cancer.","/pubmed/31322208","Lang SH, Swift SL, White H, Misso K, Kleijnen J, Quek RGW.","Int J Oncol. 2019 Jul 16. doi: 10.3892/ijo.2019.4842. [Epub ahead of print]","Int J Oncol.  2019","PubMed","citation","PMID:31322208","pubmed","31322208","create date:2019/07/20 | first author:Lang SH",
"ARIA masterclass 2018: From guidelines to real-life implementation.","/pubmed/31322142","Hellings PW, Seys SF, Marien G, Agache I, Canonica W, Gevaert P, Haahtela T, Klimek L, Mullol J, Pfaar O, Scadding G, Scadding G, Valiulis A, Aria AMD, Bousquet J, Pugin B.","Rhinology. 2019 Jul 16;57(Suppl S28). doi: 10.4193/Rhin19.011. [Epub ahead of print]","Rhinology.  2019","PubMed","citation","PMID:31322142","pubmed","31322142","create date:2019/07/20 | first author:Hellings PW",
"Use of Technology-Based Tools to Support Adolescents and Young Adults With Chronic Disease: Systematic Review and Meta-Analysis.","/pubmed/31322129","Low JK, Manias E.","JMIR Mhealth Uhealth. 2019 Jul 18;7(7):e12042. doi: 10.2196/12042. Review.","JMIR Mhealth Uhealth.  2019","PubMed","citation","PMID:31322129","pubmed","31322129","create date:2019/07/20 | first author:Low JK",
"Computer-Aided Detection for Breast Cancer Screening in Clinical Settings: Scoping Review.","/pubmed/31322128","Masud R, Al-Rei M, Lokker C.","JMIR Med Inform. 2019 Jul 18;7(3):e12660. doi: 10.2196/12660. Review.","JMIR Med Inform.  2019","PubMed","citation","PMID:31322128","pubmed","31322128","create date:2019/07/20 | first author:Masud R",
"Metadata and Table Caption Correction: What Do Patients Say About Doctors Online? A Systematic Review of Studies on Patient Online Reviews.","/pubmed/31322126","Hong YA, Liang C, Radcliff TA, Wigfall LT, Street RL.","J Med Internet Res. 2019 Jul 18;21(7):e14823. doi: 10.2196/14823.","J Med Internet Res.  2019","PubMed","citation","PMID:31322126","pubmed","31322126","create date:2019/07/20 | first author:Hong YA",
"Tranexamic acid to improve functional status in adults with spontaneous intracerebral haemorrhage: the TICH-2 RCT.","/pubmed/31322116","Sprigg N, Flaherty K, Appleton JP, Al-Shahi Salman R, Bereczki D, Beridze M, Ciccone A, Collins R, Dineen RA, Duley L, Egea-Guerrero JJ, England TJ, Karlinski M, Krishnan K, Laska AC, Law ZK, Ovesen C, Ozturk S, Pocock SJ, Roberts I, Robinson TG, Roffe C, et al.","Health Technol Assess. 2019 Jul;23(35):1-48. doi: 10.3310/hta23350.","Health Technol Assess.  2019","PubMed","citation","PMID:31322116","pubmed","31322116","create date:2019/07/20 | first author:Sprigg N",
"Achieving the Goals of Dementia Plans: A Review of Evidence-Informed Implementation Strategies.","/pubmed/31322110","Teper MH, Godard-Sebillotte C, Vedel I.","Healthc Policy. 2019 May;14(4):10-20. doi: 10.12927/hcpol.2019.25860.","Healthc Policy.  2019","PubMed","citation","PMID:31322110","pubmed","31322110","create date:2019/07/20 | first author:Teper MH",
"Meditation techniques v. relaxation therapies when treating anxiety: a meta-analytic review.","/pubmed/31322102","Montero-Marin J, Garcia-Campayo J, Pérez-Yus MC, Zabaleta-Del-Olmo E, Cuijpers P.","Psychol Med. 2019 Jul 19:1-16. doi: 10.1017/S0033291719001600. [Epub ahead of print]","Psychol Med.  2019","PubMed","citation","PMID:31322102","pubmed","31322102","create date:2019/07/20 | first author:Montero-Marin J",
"Medicinal plants with anti-Acanthamoeba activity: A systematic review.","/pubmed/31322072","Parasitology T, Ghaffarifar F, Fakhar M, Saberi R.","Infect Disord Drug Targets. 2019 Jul 15. doi: 10.2174/1871526519666190716095849. [Epub ahead of print]","Infect Disord Drug Targets.  2019","PubMed","citation","PMID:31322072","pubmed","31322072","create date:2019/07/20 | first author:Parasitology T",
"Systematic review of economic evaluation studies of drug-based non-malignant chronic pain treatment.","/pubmed/31322067","Backhaus I, Mannocci A, La Torre G.","Curr Pharm Biotechnol. 2019 Jul 16. doi: 10.2174/1389201020666190717095443. [Epub ahead of print]","Curr Pharm Biotechnol.  2019","PubMed","citation","PMID:31322067","pubmed","31322067","create date:2019/07/20 | first author:Backhaus I",
"Immunosenescence in wild animals: meta-analysis and outlook.","/pubmed/31321874","Peters A, Delhey K, Nakagawa S, Aulsebrook A, Verhulst S.","Ecol Lett. 2019 Jul 19. doi: 10.1111/ele.13343. [Epub ahead of print] Review.","Ecol Lett.  2019","PubMed","citation","PMID:31321874","pubmed","31321874","create date:2019/07/20 | first author:Peters A",
"Review of AAC interventions in persons with dementia.","/pubmed/31321844","May AA, Dada S, Murray J.","Int J Lang Commun Disord. 2019 Jul 19. doi: 10.1111/1460-6984.12491. [Epub ahead of print] Review.","Int J Lang Commun Disord.  2019","PubMed","citation","PMID:31321844","pubmed","31321844","create date:2019/07/20 | first author:May AA",
"Post-stroke visual midline shift syndrome.","/pubmed/31321827","Labreche T, Wild B, Dalton K, Leat SJ.","Clin Exp Optom. 2019 Jul 18. doi: 10.1111/cxo.12944. [Epub ahead of print] Review.","Clin Exp Optom.  2019","PubMed","citation","PMID:31321827","pubmed","31321827","create date:2019/07/20 | first author:Labreche T",
"Bulking for stress urinary incontinence in men: A systematic review.","/pubmed/31321804","Toia B, Gresty H, Pakzad M, Hamid R, Ockrim J, Greenwell T.","Neurourol Urodyn. 2019 Jul 18. doi: 10.1002/nau.24102. [Epub ahead of print] Review.","Neurourol Urodyn.  2019","PubMed","citation","PMID:31321804","pubmed","31321804","create date:2019/07/20 | first author:Toia B",
"Patient Preferences for Breast Cancer Treatment Interventions: A Systematic Review of Discrete Choice Experiments.","/pubmed/31321706","Guerra RL, Castaneda L, de Albuquerque RCR, Ferreira CBT, Corrêa FM, Fernandes RRA, de Almeida LM.","Patient. 2019 Jul 18. doi: 10.1007/s40271-019-00375-w. [Epub ahead of print] Review.","Patient.  2019","PubMed","citation","PMID:31321706","pubmed","31321706","create date:2019/07/20 | first author:Guerra RL",
"A theoretical attempt to revive the serial/parallel-search dichotomy.","/pubmed/31321649","Liesefeld HR, Müller HJ.","Atten Percept Psychophys. 2019 Jul 18. doi: 10.3758/s13414-019-01819-z. [Epub ahead of print]","Atten Percept Psychophys.  2019","PubMed","citation","PMID:31321649","pubmed","31321649","create date:2019/07/20 | first author:Liesefeld HR",
"Short versus long intramedullary nails for treatment of intertrochanteric femur fractures (AO 31-A1 and AO 31-A2): a systematic review.","/pubmed/31321591","Bovbjerg P, Froberg L, Schmal H.","Eur J Orthop Surg Traumatol. 2019 Jul 18. doi: 10.1007/s00590-019-02495-3. [Epub ahead of print] Review.","Eur J Orthop Surg Traumatol.  2019","PubMed","citation","PMID:31321591","pubmed","31321591","create date:2019/07/20 | first author:Bovbjerg P",
"Association of total oxidant status, total antioxidant status, and malondialdehyde and catalase levels with psoriasis: a systematic review and meta-analysis.","/pubmed/31321579","Zhang Y, Li Z, Ma Y, Mu Z.","Clin Rheumatol. 2019 Jul 18. doi: 10.1007/s10067-019-04676-1. [Epub ahead of print]","Clin Rheumatol.  2019","PubMed","citation","PMID:31321579","pubmed","31321579","create date:2019/07/20 | first author:Zhang Y",
"Epsilon-aminocaproic acid versus tranexamic acid in total knee arthroplasty: a meta-analysis study.","/pubmed/31321578","Riaz O, Aqil A, Asmar S, Vanker R, Hahnel J, Brew C, Grogan R, Radcliffe G.","J Orthop Traumatol. 2019 Jul 18;20(1):28. doi: 10.1186/s10195-019-0534-2.","J Orthop Traumatol.  2019","PubMed","citation","PMID:31321578","pubmed","31321578","create date:2019/07/20 | first author:Riaz O",
"Endovascular therapy versus intravenous thrombolysis in cervical artery dissection-related ischemic stroke: a meta-analysis.","/pubmed/31321515","Lin J, Liang Y, Lin J.","J Neurol. 2019 Jul 18. doi: 10.1007/s00415-019-09474-y. [Epub ahead of print] Review.","J Neurol.  2019","PubMed","citation","PMID:31321515","pubmed","31321515","create date:2019/07/20 | first author:Lin J",
"Diagnostic performance of multidetector computed tomographic (MDCTU) in upper tract urothelial carcinoma (UTUC): a systematic review and meta-analysis.","/pubmed/31321509","Janisch F, Shariat SF, Baltzer P, Fajkovic H, Kimura S, Iwata T, Korn P, Yang L, Glybochko PV, Rink M, Abufaraj M.","World J Urol. 2019 Jul 18. doi: 10.1007/s00345-019-02875-8. [Epub ahead of print]","World J Urol.  2019","PubMed","citation","PMID:31321509","pubmed","31321509","create date:2019/07/20 | first author:Janisch F",
